
time;ax;ay;az;wx;wy;wz;
4,307689;-3,5650;-1,7940;3,6773;0,0354;0,6003;0,2117;
4,407883;-3,8135;-1,7557;2,9800;0,0061;0,5075;0,1200;
4,508460;-2,3056;0,2330;4,2112;-0,0660;0,6138;0,0174;
4,608236;-3,2986;-0,7375;4,2394;-0,0037;0,4891;0,1469;
4,708560;-2,6924;-0,7301;4,7426;-0,0367;0,5869;0,1298;
4,809250;-2,8350;0,1881;5,7025;0,0623;0,6296;0,1200;
4,908763;-2,9311;-1,4538;4,5334;-0,0281;0,5600;0,1579;
5,009038;-2,5972;-1,6675;3,9629;0,0086;0,5356;0,2068;
5,109198;-3,5411;-1,0203;4,9732;0,0806;0,6028;0,1982;
5,209473;-2,6252;-2,2630;3,2235;-0,0415;0,5197;0,0919;
5,310074;-3,6227;-0,9076;3,8018;0,0257;0,4782;0,1408;
5,409786;-1,8558;-1,6806;2,8914;-0,1454;0,4818;0,0883;
5,510094;-2,5382;-0,5359;1,7415;-0,0672;0,4904;0,1518;
5,610468;-1,4352;-0,2891;2,0488;-0,0147;0,4452;0,1066;
5,710535;-1,5160;0,9365;1,6713;0,0415;0,3951;0,0932;
5,810693;-0,0845;0,1023;0,6762;0,1210;0,0860;0,1921;
5,910936;1,3110;0,8995;1,4733;0,0513;0,1361;0,1274;
6,011478;3,6381;0,6004;0,6106;0,0049;0,0469;-0,0706;
6,110761;2,0168;-1,2725;-1,3799;-0,1894;-0,0912;0,0308;
6,211387;1,7526;-1,5825;-1,5098;-0,0599;-0,1217;0,1261;
6,311439;3,3234;-0,2364;-0,6626;-0,0476;-0,1889;-0,0229;
6,411812;3,1609;-0,9446;-0,9959;-0,0855;-0,2036;-0,0840;
6,511564;3,5715;-0,0477;0,9231;-0,0635;-0,1730;0,0834;
6,611877;4,4957;1,2727;-0,5543;-0,0073;-0,1975;-0,2159;
6,712028;4,7613;0,5536;-1,7362;-0,1161;-0,3050;0,1054;
6,812285;6,5195;-1,2926;-1,7630;-0,0586;0,0127;-0,3577;
6,912276;1,9611;2,1289;0,8200;0,2346;-0,2598;-0,2086;
7,012510;1,3414;-1,9554;-1,3488;-0,1649;-0,4968;0,0956;
7,112547;3,7687;-2,1811;-2,1379;0,1148;-0,2842;-0,0693;
7,214271;3,7090;0,5759;-0,0592;0,0183;-0,3771;0,0993;
7,312901;5,2780;0,8848;-1,4046;-0,0867;-0,5432;-0,2501;
7,412972;3,7083;1,1281;-0,0563;0,1833;-0,2891;0,0761;
7,513309;4,0166;-0,9132;-1,7544;-0,0293;-0,2598;0,0919;
7,613378;5,4686;0,6511;-0,8400;0,1173;-0,3380;-0,2746;
7,713567;3,7038;0,7034;-1,3716;0,0672;-0,3001;-0,0192;
7,813691;3,7447;0,6646;-0,7123;0,0806;-0,2903;0,0382;
7,913698;2,0068;-1,4411;-2,8364;-0,0049;-0,4601;0,1127;
8,013773;4,4794;1,1559;-1,9578;0,0037;-0,3428;-0,0730;
8,113783;3,3719;-2,5916;-1,4022;-0,1148;-0,0790;0,1432;
8,214245;2,2567;-0,8610;-0,2848;-0,0586;-0,1926;0,0687;
8,314364;3,6984;0,1291;-1,0920;0,0122;-0,2879;0,0638;
8,414478;3,3119;0,7841;-1,4969;0,0586;-0,1168;-0,0583;
8,514794;2,2548;-0,2041;-0,2989;-0,0367;-0,0460;0,1335;
8,614587;2,7321;1,7536;-0,3678;0,0024;-0,1022;-0,2135;
8,715109;1,6578;-1,3581;-1,1762;0,0195;-0,1193;0,0125;
8,815466;1,7411;-0,0504;-0,7212;-0,0660;-0,2133;-0,0388;
8,915633;0,4499;1,0852;0,1757;-0,1344;-0,1132;-0,1329;
9,015851;2,3302;0,5987;0,4673;0,1307;0,0102;-0,0535;
9,115342;0,0472;1,0605;-0,4177;0,0305;-0,0997;-0,0632;
9,216159;0,2512;-1,2218;-0,7149;0,0024;-0,1877;-0,1035;
9,316143;0,9154;2,4414;0,7683;0,0501;-0,1254;0,0003;
9,416564;0,0383;-1,2806;-0,3731;0,0208;-0,0252;0,0638;
9,516726;-1,6614;-0,6490;-0,3313;-0,0599;-0,1107;-0,0632;
9,616809;0,7096;2,2414;0,7060;0,0745;-0,1315;-0,0877;
9,716711;0,3679;-1,5189;0,1913;-0,1710;-0,0606;0,0137;
9,817144;-0,1258;-1,6492;-1,1483;-0,1772;-0,0753;-0,0742;
9,917024;1,0616;-0,5449;1,1125;-0,0159;0,0005;-0,1145;
10,017561;-1,2658;-1,3682;0,2504;-0,0782;0,0750;0,0211;
10,117135;0,6356;-1,7360;-1,0907;0,1332;-0,1474;-0,0889;
10,217964;-1,9706;-1,5272;-1,8179;-0,1051;-0,0875;0,0541;
10,318096;-1,9572;-2,1101;-0,5215;-0,1649;-0,1315;0,0345;
10,417969;-0,1197;-0,8419;1,0242;0,0147;-0,0057;0,1921;
10,517992;-1,7002;-3,0876;-0,3373;0,0024;-0,1119;0,2361;
10,618964;2,0271;0,6792;1,2081;-0,1943;0,1006;-0,2086;
10,718902;-1,1181;-0,9189;0,5219;-0,1527;-0,2219;-0,2123;
10,820249;-1,6025;-2,0620;-0,1482;-0,0806;-0,2170;0,2043;
10,919647;0,2482;-0,9280;3,6310;0,1344;0,2460;-0,1145;
11,020842;-0,2994;-0,1647;3,5014;0,1808;0,0432;0,1665;
11,119552;0,4436;-0,6808;3,0726;-0,0110;0,0896;0,1933;
11,221142;-0,1060;-4,3302;2,8897;0,0037;-0,0338;0,1310;
11,320505;2,0302;-1,4147;3,4639;-0,1002;0,1654;-0,0241;
11,422158;-0,4832;-1,4359;2,3298;-0,1564;-0,0338;0,0663;
11,521559;1,4118;-0,6378;4,5184;-0,0330;0,0127;0,0296;
11,621344;1,3425;-1,4191;1,7743;-0,0819;0,1410;0,1225;
11,721861;1,1004;0,8906;3,5118;0,1674;-0,0423;-0,0327;
11,821640;1,5860;-0,7477;2,3829;-0,1368;0,0518;-0,0205;
11,922648;1,2304;-1,6478;1,8103;-0,0476;-0,0154;0,0101;
12,021974;0,0747;0,0976;3,2456;0,0134;0,0505;-0,0131;
12,122289;2,4917;1,1366;4,1734;0,1723;0,0224;0,0064;
12,222246;0,0318;0,0744;5,6718;0,2150;-0,0215;0,0785;
12,322632;1,7587;0,4233;3,3829;-0,1613;-0,1058;0,0394;
12,422974;2,4040;-0,7018;2,8504;-0,1124;-0,0044;0,0345;
12,522973;1,8061;-0,4281;2,9937;0,0281;0,0090;0,0492;
12,622783;1,8393;1,6582;6,0511;0,1649;-0,1290;0,0614;
12,722918;2,2093;0,2491;2,4938;-0,0623;-0,1083;0,0040;
12,823004;0,7398;1,1475;2,4837;-0,3445;0,0053;-0,0596;
12,923471;3,0209;-0,3196;2,1846;-0,3543;0,0933;-0,3735;
13,023221;2,2313;-2,5813;1,4057;-0,2077;0,0872;-0,0486;
13,123335;0,6136;-1,8121;1,9514;-0,2224;0,0298;0,1298;
13,223379;2,1650;3,6481;5,1413;0,1271;0,2204;-0,2453;
13,323951;0,1162;-2,2713;1,5484;-0,0672;0,1654;-0,1487;
13,423802;-2,6427;-2,2241;0,1974;-0,1051;-0,0166;0,1396;
13,524675;2,5280;-2,2114;3,0682;0,0293;0,0774;0,1604;
13,624444;1,3775;-0,4363;2,8259;0,1063;0,1214;0,0027;
13,724892;1,1357;-1,3736;2,2766;-0,0073;-0,1144;0,0284;
13,824509;0,7105;-1,5451;2,1325;-0,1625;0,0029;0,0186;
13,924979;1,0157;-1,2107;2,1026;-0,1784;0,0163;-0,1121;
14,025400;-0,1894;-0,9864;2,1361;-0,0709;-0,1278;0,1591;
14,126115;2,0662;-0,0354;3,2711;0,0574;0,0664;-0,0681;
14,226230;1,4025;-1,0136;3,5154;0,2272;0,1593;-0,0229;
14,326583;0,2234;-1,0274;2,3505;-0,0525;0,0286;0,0443;
14,426674;1,0125;1,2418;2,4330;-0,0953;0,0334;-0,1194;
14,527095;-0,0870;-2,6853;2,1542;0,0037;0,0933;0,1200;
14,627597;0,9586;1,2535;2,9715;0,2187;0,0505;-0,0522;
14,727757;1,9318;0,2252;2,4554;-0,0232;0,0249;-0,0351;
14,827523;0,6449;-0,5747;2,9893;-0,0867;-0,0411;0,0089;
14,927802;0,1336;-0,6518;1,2545;-0,1124;-0,0069;0,0089;
15,028511;0,2124;0,5783;2,0789;0,0990;-0,1510;-0,0840;
15,128237;1,6706;0,5822;2,0650;0,0709;-0,0594;-0,1011;
15,228273;0,9047;-0,4048;2,5422;0,0220;-0,0423;-0,0400;
15,328564;0,3115;-0,7379;2,0104;0,0745;-0,0264;-0,0070;
15,428793;0,8698;0,2523;1,9500;0,0733;-0,0460;-0,0058;
15,529282;1,5628;0,7284;2,8290;0,0464;-0,0338;-0,0791;
15,629197;0,3157;3,8422;0,8098;0,0171;-0,0545;-0,0718;
15,729561;-1,3466;1,7489;0,4663;0,3482;0,0591;-0,1402;
15,830100;-0,2983;-0,6475;-2,8968;0,2089;-0,0423;-0,0583;
15,931171;-1,8542;-3,9726;-2,9399;0,0916;-0,0252;0,0076;
16,031089;-0,5064;2,3799;-0,4291;-0,4997;-0,0496;-0,2501;
16,131041;-2,3805;0,8729;-0,2987;-0,2834;-0,0215;0,2874;
16,230988;-0,3976;1,1284;1,0420;-0,3531;-0,0411;0,0577;
16,331689;0,7675;5,0403;3,8444;0,4826;0,1202;-0,0339;
16,431406;-0,6486;-1,9471;-1,3059;0,5424;0,0701;-0,1365;
16,531691;-1,2194;-1,6896;-4,2289;0,1833;-0,0741;-0,0816;
16,631669;-0,9727;-1,9319;-2,5407;-0,3286;-0,0411;0,1494;
16,733540;-1,0659;-0,7623;-2,1098;-0,1772;-0,0753;-0,0681;
16,832224;-0,6576;-0,2090;-1,4708;-0,1881;-0,0289;0,0516;
16,932600;0,5133;4,8138;-0,7796;0,0391;-0,0887;-0,1145;
17,035129;-1,0761;0,9686;-3,2014;-0,0354;0,0909;0,0822;
17,135465;-0,5938;-0,0455;-2,9664;0,0501;-0,0032;0,0321;
17,234156;0,6528;-0,2857;-1,8617;-0,0819;0,0115;-0,0473;
17,334597;-1,2792;-1,0006;-1,1416;0,0415;0,0151;0,0834;
17,434712;-0,1348;1,9709;-1,1943;-0,0428;-0,0179;-0,0779;
17,534773;-0,1900;0,3881;-1,5324;-0,0024;0,0005;0,0907;
17,635206;-0,8753;0,3188;-2,0333;0,0183;0,0652;0,0467;
17,735739;-0,9249;0,0861;-1,4558;0,2272;0,0958;0,1066;
17,836759;-1,4744;0,9283;-1,5685;0,0086;-0,0411;0,0199;
17,935999;-0,7837;1,4647;-2,5827;0,1087;-0,0728;-0,0974;
18,036299;-0,3574;4,0188;-2,2615;0,0599;-0,0166;-0,1952;
18,136168;-1,1919;0,6076;-3,5384;0,1038;0,0017;0,0089;
18,237373;-1,7077;0,4657;-3,4932;-0,0305;-0,0215;0,0577;
18,338977;-0,6050;1,6481;-2,7472;-0,0122;-0,0057;-0,0791;
18,437917;-1,1101;1,3490;-2,5380;0,0599;0,0469;0,0040;
18,538643;-1,6673;-1,2052;-4,1621;-0,1161;-0,0338;-0,0302;
18,639175;-1,3026;1,6620;-3,9179;0,0513;-0,1193;-0,1109;
18,738582;0,4304;2,2042;-2,4684;-0,0061;-0,0753;-0,1219;
18,838665;-0,8524;-0,5248;-2,9948;-0,0599;0,0029;0,0076;
18,939133;-1,4539;-0,2487;-3,9826;-0,2004;-0,0948;0,0272;
19,040802;-0,9435;0,6625;-2,4234;-0,1197;0,0139;-0,0950;
19,139136;-1,8993;-0,8257;-2,9006;0,0134;-0,0020;0,1225;
19,239407;-0,4519;0,5705;-2,1710;0,0562;0,0628;0,0064;
19,340151;-1,1478;-0,6719;-2,0100;-0,0538;0,0786;0,0993;
19,440857;-1,6327;0,0153;-2,7321;-0,0611;0,0298;0,0113;
19,541214;-1,4909;0,3487;-1,8814;0,0134;0,0444;0,0907;
19,641709;-1,3466;1,1057;-1,8478;0,1943;-0,0008;-0,0254;
19,742040;-0,3325;-1,2240;-2,6748;-0,0037;-0,0667;0,0602;
19,842008;-0,5200;1,9786;-0,6190;0,0452;-0,0790;-0,1206;
19,941808;-0,3596;0,6924;-0,5680;-0,0696;0,0762;0,0724;
20,042354;0,0698;0,0480;-1,0407;0,0379;-0,0460;-0,0742;
20,142485;-1,4518;0,5884;-1,3388;0,0037;-0,0851;-0,0144;
20,242550;-1,0360;0,4166;-0,5662;-0,0269;0,0701;0,1213;
20,342761;-0,5935;-0,3465;0,1486;-0,0073;0,1617;0,0675;
20,442896;-0,8994;0,3997;-1,4760;0,1405;-0,0289;0,0443;
20,543163;0,3456;-0,7262;-1,6675;-0,1344;-0,0948;-0,0021;
20,643339;-0,3845;1,0470;-0,9011;0,0867;-0,0423;0,0015;
20,743437;0,6918;0,9082;-0,7122;0,0770;-0,0252;-0,0205;
20,843271;-0,6422;-0,8777;-0,5854;0,0012;0,1446;0,0089;
20,943522;-0,0190;2,1834;0,2528;-0,0159;0,0579;-0,1023;
21,043582;-1,0224;-1,5950;-2,5862;-0,0929;-0,0680;-0,0388;
21,143752;-1,7538;0,0573;-0,1718;-0,0208;-0,0386;0,1298;
21,244640;-0,0543;-0,6324;-0,3916;0,0281;0,0334;0,0137;
21,344456;1,3208;-0,4170;-1,1240;-0,0660;0,0469;0,1481;
21,445116;-0,8553;-2,1019;-0,2733;-0,0745;0,1141;0,0846;
21,544778;1,4511;-1,5022;0,5121;-0,1112;0,0127;0,1420;
21,645033;0,2290;-1,2506;0,9488;-0,1478;0,0432;0,0883;
21,745483;1,0494;0,5354;2,6817;0,0073;-0,0154;-0,0217;
21,845721;0,5354;0,8883;2,8651;-0,0232;-0,0899;-0,1426;
21,945713;0,5359;-0,0261;3,3419;-0,0782;-0,1083;0,0431;
22,045907;0,7234;-0,4843;3,6518;0,0244;0,0982;0,0480;
22,146166;0,5994;-2,2905;1,0943;0,0428;-0,0411;0,0577;
22,246463;0,3403;-1,5306;3,5221;0,1808;0,0383;0,1457;
22,348007;1,7291;-1,6464;2,7093;0,0403;-0,0484;-0,0718;
22,448276;1,4572;0,1607;2,7780;-0,0305;-0,0887;-0,0058;
22,548821;2,0091;2,4486;2,9737;-0,1417;-0,0765;-0,1549;
22,649978;0,3560;-1,4225;3,1175;-0,1344;-0,0166;0,0614;
22,750623;0,3553;1,0491;4,5063;0,1637;0,0591;0,0089;
22,850474;1,9992;-1,9615;3,0351;-0,0672;0,0701;0,0883;
22,950649;0,7727;-0,9249;1,4901;-0,2114;-0,0154;-0,0547;
23,050893;0,5744;-0,7683;1,4862;-0,1075;-0,0680;-0,0302;
23,150785;1,0548;0,6031;3,1866;-0,1515;-0,0447;0,0736;
23,251449;1,6938;0,4623;2,0489;-0,0244;0,0567;-0,0730;
23,350801;1,6490;-0,6582;2,4206;0,0428;0,0066;-0,0058;
23,451147;0,1624;-1,2306;1,4767;-0,0134;-0,0472;0,0663;
23,551284;0,1880;-1,1195;2,6752;0,0440;0,0628;0,0846;
23,651860;0,0420;-2,2123;1,8282;0,0037;0,0542;0,0443;
23,752059;1,1464;2,0072;2,1231;0,0476;-0,0557;-0,1561;
23,852232;0,4013;-1,6203;1,7753;0,0269;-0,0154;0,1115;
23,952209;1,5801;-0,1696;3,5811;0,0342;0,1678;0,0638;
24,052222;1,3663;-1,7727;1,9637;-0,0696;-0,0020;0,0321;
24,152017;0,1510;-2,3159;0,9634;0,0415;0,0127;0,0614;
24,252823;-0,2997;-3,1201;0,2521;-0,0819;-0,0680;0,0663;
24,353003;1,7033;-0,8668;0,1898;-0,0953;-0,0484;-0,0950;
24,453120;-0,4580;-2,6243;0,4246;-0,1527;-0,0447;0,1604;
24,553262;2,5391;-1,1016;0,6133;-0,0525;-0,0386;-0,0021;
24,653482;2,2265;3,8154;2,4952;0,2663;0,0664;-0,3467;
24,753955;1,4250;-1,8673;0,5607;-0,1258;-0,0619;0,0724;
24,858650;1,7012;-1,0071;1,7663;-0,1527;0,0738;0,1335;
24,954179;1,2431;-0,9780;1,1377;0,0024;-0,0411;-0,1720;
25,054531;-0,0552;-2,4082;3,4539;0,0440;0,1434;0,0480;
25,154542;0,6041;-1,0029;2,5779;-0,1319;-0,1486;0,1481;
25,255363;1,1227;-1,2272;0,7974;-0,0648;-0,2195;0,1579;
25,354726;3,7435;0,2501;3,0714;0,0611;-0,0105;-0,0559;
25,455511;1,7836;0,6288;3,4943;0,0293;-0,0032;-0,1781;
25,555987;1,8181;0,1252;2,4449;0,0183;-0,0399;-0,0620;
25,655844;0,8923;-0,9505;2,2589;0,0037;-0,0961;0,0247;
25,756247;1,3180;-0,3676;3,0254;-0,0452;-0,0680;-0,0938;
25,856244;1,0024;1,3687;3,1526;0,0354;-0,1119;-0,1035;
25,956530;1,4067;-2,2029;3,1149;-0,0086;-0,0851;0,0186;
26,056646;0,5506;-1,3804;1,4325;0,0342;-0,1046;-0,1060;
26,156731;2,0427;-0,0828;3,1898;0,0195;0,0029;-0,0046;
26,257403;1,4553;0,5878;2,7292;-0,0354;-0,0374;-0,0669;
26,357268;1,0659;-0,1635;1,6464;-0,0599;-0,0790;-0,0217;
26,457387;0,3726;-0,7403;1,5718;-0,0171;-0,0301;-0,0351;
26,557817;0,4953;-1,0924;2,3737;0,0293;-0,0118;0,0443;
26,657999;-0,6780;-0,9869;1,2956;0,0892;-0,0447;0,0150;
26,758836;0,6271;-1,3962;1,1022;-0,0464;-0,0802;0,0150;
26,859229;0,3173;-0,0734;1,6511;0,0159;-0,0191;-0,0779;
26,959099;0,1671;-1,0386;1,0586;0,0367;-0,0851;-0,0522;
27,062682;0,0229;0,5454;1,2509;0,0403;-0,0594;-0,0632;
27,161085;-0,5909;-0,6636;-0,1676;0,0428;-0,0790;-0,0254;
27,261723;-0,4721;0,0248;-0,3630;0,0464;-0,0362;-0,0388;
27,361788;-0,3957;-0,0764;-0,3721;0,0244;-0,0179;0,0467;
27,461905;-0,8574;-0,2137;-1,8007;-0,0012;-0,0313;-0,0168;
27,562314;-0,9913;-0,0900;-1,8062;0,0024;-0,0057;-0,0046;
27,662499;-0,8250;0,1306;-2,2543;-0,0049;-0,0411;-0,0706;
27,762351;-0,9705;-0,0275;-2,1910;-0,0012;-0,0142;-0,0168;
27,862804;-0,8423;-0,1890;-1,9432;-0,0049;-0,0313;-0,0070;
27,963251;-0,7784;0,4686;-1,3000;0,0330;-0,0411;0,0199;
28,063478;-1,1392;0,3350;-1,3260;0,0269;-0,0741;-0,0119;
28,163355;-0,5470;0,4152;-0,9831;-0,0049;-0,0215;-0,0229;
28,263815;0,2392;0,0429;-0,9402;-0,0403;-0,0264;-0,0449;
28,364343;-0,5455;-0,2260;-0,7722;-0,0354;-0,0545;-0,0009;
28,464020;-0,3598;0,2043;-0,1481;-0,0489;-0,0777;-0,0412;
28,564649;0,2056;0,9203;-0,1185;-0,0037;-0,0496;-0,0730;
28,665024;-0,0421;-0,0850;-0,4658;-0,0098;-0,0826;-0,0571;
28,765789;0,1636;0,5324;-0,4886;-0,0073;-0,1083;-0,0925;
28,865321;-0,2800;-0,2248;-1,6116;-0,0672;-0,1058;0,0296;
28,965534;-0,5165;0,0612;-1,7619;0,0953;-0,0166;-0,0144;
29,066767;-0,3803;0,6950;-1,9429;0,0464;-0,1083;-0,0718;
29,166266;-0,7493;0,7016;-2,1811;0,0501;-0,1058;-0,0205;
29,266949;-0,8562;0,5962;-2,1593;0,0391;-0,0863;-0,0339;
29,367063;-0,3795;0,0265;-2,6976;0,0611;-0,0594;-0,0278;
29,467403;-0,6358;0,3284;-2,8849;0,0098;-0,0961;-0,0205;
29,567004;-0,7919;0,7064;-3,3400;-0,0024;-0,1168;-0,0205;
29,667650;-0,5137;-0,0287;-3,2604;-0,0318;-0,1633;-0,0596;
29,767865;-0,6785;1,0185;-2,2602;0,0367;-0,1168;-0,0168;
29,868184;-0,2943;0,4694;-2,3186;0,0000;-0,1046;-0,0217;
29,967676;-0,7539;0,9877;-1,4766;-0,0342;-0,1083;0,0357;
30,068291;-0,2418;0,8612;-1,9599;0,1075;-0,0753;0,0321;
30,168124;-0,7934;1,2395;-2,4660;-0,0098;-0,1669;-0,0327;
30,268562;-0,1112;1,4733;-2,3676;0,0391;-0,1828;-0,0363;
30,368615;-0,8650;2,5030;-1,7538;0,0464;-0,1290;-0,1329;
30,468930;-0,4046;-0,4698;-1,9033;-0,0770;-0,0692;0,0370;
30,569624;-0,5188;1,8406;-1,7369;-0,1515;-0,0044;-0,0742;
30,669804;-1,3650;-0,3646;1,0763;-0,0684;0,0212;0,1103;
30,769984;-0,1594;0,0682;-0,2892;-0,0660;-0,0570;-0,0571;
30,870209;-0,3282;0,4636;0,8339;-0,1014;0,0029;0,0357;
30,970469;-1,3670;-0,3467;0,8764;0,1185;0,0310;0,0382;
31,070883;-0,4514;-0,0485;0,7523;-0,0635;0,0738;0,0260;
31,170887;-1,7356;-0,4973;1,5203;0,0440;0,1019;0,0333;
31,271035;-1,4432;-0,8471;3,2434;-0,0342;0,1862;0,0541;
31,371329;-2,1206;-0,7389;3,0000;-0,0342;0,1886;0,0602;
31,471528;-2,7114;-0,7369;2,7349;0,0024;0,2472;0,0675;
31,573753;-1,9451;-0,6122;3,1837;0,0134;0,2851;0,0235;
31,672695;-2,2933;-0,1497;3,9213;0,0428;0,2778;0,1127;
31,773598;-1,7133;-1,4358;3,3991;0,0745;0,2888;0,1579;
31,873500;-2,0839;-0,7413;2,9119;0,0599;0,2729;0,1005;
31,977459;-1,8141;-1,8037;3,4544;0,0391;0,2766;0,0968;
32,074735;-1,6446;-0,4533;3,7917;0,0440;0,2912;0,0699;
32,174374;-1,8563;-1,1450;1,9961;-0,0257;0,2705;0,0406;
32,276072;-2,7437;-1,3386;0,5526;-0,0220;0,2778;-0,0009;
32,377891;-1,9225;-1,0518;2,8938;0,0843;0,3267;0,0651;
32,475597;-1,4660;-1,2310;2,9283;0,0965;0,3181;0,1335;
32,576200;-1,2804;-0,4852;3,2030;-0,0562;0,3658;0,0748;
32,676246;-1,7970;1,1028;3,5847;0,1112;0,3694;0,0712;
32,776502;-1,5821;0,3624;2,6778;0,0757;0,3242;0,0834;
32,876325;-2,0614;-0,2443;3,2993;0,0611;0,3303;0,0761;
32,976657;-2,1624;-1,4542;2,2412;0,0501;0,3279;0,1542;
33,077467;-1,8833;-0,3808;2,2086;0,0415;0,3144;0,0761;
33,177713;-1,7440;-1,7392;1,6949;0,0037;0,3230;0,0822;
33,276991;-0,9381;-0,2291;2,6240;0,0147;0,3315;0,0761;
33,377088;-0,4618;-0,6303;1,4645;-0,0012;0,2582;0,0980;
33,477239;0,1873;-0,5388;1,0678;0,0024;0,2008;0,0846;
33,577343;0,3172;0,1216;1,3443;0,0709;0,1581;0,1151;
33,677296;1,5082;0,1232;0,6237;0,0232;0,0994;0,0382;
33,777668;1,9373;-0,2665;0,5652;-0,0134;0,0652;-0,0119;
33,877906;2,1928;0,0557;1,1442;0,0220;0,0518;-0,0400;
33,979019;2,0618;0,0650;0,8086;-0,0183;0,0188;0,0455;
34,078542;1,0289;-0,6215;-0,7196;0,0538;-0,0851;0,1042;
34,178965;1,7771;0,8851;-0,1564;0,0244;-0,0594;-0,0070;
34,279303;1,3317;-0,3134;-2,3175;0,0953;-0,0936;0,0308;
34,379533;1,1007;1,5591;-1,4965;0,0550;-0,0875;-0,0962;
34,479806;1,5899;1,5667;-1,7524;0,0794;-0,1449;-0,0339;
34,579991;1,3018;-0,1485;-2,3584;-0,0269;-0,2085;-0,0388;
34,680714;3,1119;1,7518;-2,0772;0,0574;-0,2072;-0,0718;
34,780884;1,5380;-0,3289;-2,7186;-0,0586;-0,2879;-0,0021;
34,880587;4,2405;1,2266;-1,8906;0,1148;-0,2585;-0,2379;
34,982436;1,5588;-0,7148;-3,3287;-0,0586;-0,1596;-0,1365;
35,082443;-0,6679;-1,1496;-3,8549;0,0110;-0,1144;0,0357;
35,181528;1,7487;2,0803;-1,6811;-0,0990;-0,1694;-0,0021;
35,282090;0,7137;-0,7483;-2,7786;0,0562;-0,0069;-0,0522;
35,383212;0,3494;0,0374;-2,9529;-0,0525;-0,1461;-0,0412;
35,483149;0,6545;-0,3090;-2,7109;-0,1075;-0,1889;-0,0730;
35,583010;0,4580;0,6169;-2,3819;-0,0464;-0,1242;-0,0840;
35,682795;1,0915;-0,5815;-1,0678;-0,2187;-0,0313;-0,1341;
35,783144;-0,3710;0,4639;0,4566;-0,0403;-0,1486;-0,0131;
