
time;ax;ay;az;wx;wy;wz;
93,413058;-0,1054;-0,0048;0,6627;0,0783;0,0090;-0,0131;
93,513199;0,5885;0,5616;0,6563;0,0405;0,0151;-0,0009;
93,613641;0,4024;0,2537;0,6227;0,0124;-0,0032;-0,0070;
93,713589;-0,0662;-0,2438;0,5958;-0,0243;-0,0142;-0,0107;
93,813743;-0,0247;0,0465;0,8623;-0,0133;0,0078;0,0101;
93,915200;0,1116;-0,2781;0,5342;-0,0316;-0,0191;0,0162;
94,015082;0,2410;-0,2418;0,0569;-0,0096;-0,0362;-0,0046;
94,114960;0,3471;0,7293;0,8237;0,0612;-0,0069;-0,0058;
94,214899;0,0011;-0,5748;0,3903;0,0209;-0,0118;0,0125;
94,315327;0,3731;0,3316;0,6374;0,0209;-0,0044;-0,0327;
94,415555;-0,0111;-0,6532;0,5742;0,0050;-0,0154;0,0247;
94,515288;0,0378;0,1591;0,4188;0,0160;-0,0203;-0,0229;
94,616375;0,0633;-0,2955;0,5953;0,0246;0,0200;-0,0095;
94,716063;0,2052;-0,6057;-0,1710;-0,0243;-0,0057;-0,0315;
94,816739;0,1206;0,4602;0,4181;0,0221;-0,0069;0,0162;
94,917824;0,1339;0,4069;0,8466;-0,0279;0,0029;-0,0009;
95,018315;0,1564;-0,1941;-0,0065;-0,0218;0,0188;-0,0144;
95,118319;-0,1010;0,3508;0,4655;0,0441;0,0053;0,0064;
95,218957;0,0603;0,5966;0,2167;0,0673;-0,0020;-0,0278;
95,319667;-0,0709;-0,1673;-0,0970;-0,0096;-0,0044;-0,0034;
95,419266;-0,2310;0,5692;-1,6267;-0,0145;0,0053;-0,0168;
95,519125;-0,2560;0,3650;-1,0425;-0,0060;-0,0118;-0,0229;
95,619788;-0,6353;-0,0900;-0,9722;0,0564;-0,0044;0,0186;
95,720149;-0,3944;-0,0985;-1,0593;-0,0121;0,0041;-0,0082;
95,820324;-0,2346;0,3098;-0,9867;0,0002;0,0041;-0,0131;
95,920698;-0,0115;-0,0886;-0,5144;-0,0194;0,0005;0,0015;
96,020779;-0,4495;-0,0895;-0,6508;0,0087;-0,0423;-0,0034;
96,121433;-0,0389;0,2111;-0,3602;-0,0133;-0,0289;-0,0131;
96,221070;0,1460;0,2582;0,3832;-0,0438;-0,0228;0,0089;
96,321744;0,1415;-0,2734;1,0159;-0,0414;0,0212;0,0174;
96,421262;0,5798;-0,5033;1,0068;-0,0389;0,0188;0,0137;
96,521765;0,1923;-0,6163;1,4018;-0,0108;0,0139;0,0235;
96,622075;0,5281;-0,2826;1,1355;-0,0121;0,0115;0,0174;
96,722702;0,2815;-0,2078;1,1996;-0,0267;0,0151;0,0015;
96,822758;0,4377;-0,3569;0,8097;-0,0231;-0,0020;0,0076;
96,923566;-0,0140;-0,2321;0,8872;0,0087;0,0090;-0,0021;
97,023130;0,5177;-0,1217;0,6807;-0,0182;0,0163;-0,0095;
97,124071;-0,3752;0,4918;-1,1579;0,0344;0,0078;0,0027;
97,223623;-0,8295;0,2739;-2,0344;0,0038;0,0005;-0,0009;
97,323892;-0,5836;0,0138;-1,5175;-0,0096;0,0078;-0,0144;
97,424252;-0,2129;-0,1627;-0,9166;-0,0035;-0,0093;-0,0095;
97,524281;-0,6648;0,5399;-1,3624;-0,0023;-0,0020;0,0076;
97,624271;-0,3765;0,1379;-1,0306;-0,0121;-0,0008;0,0064;
97,725391;-0,2842;0,1412;-0,5831;0,0050;0,0005;0,0113;
97,825158;-0,3637;0,2859;-0,8421;0,0014;0,0078;-0,0119;
97,926246;-0,2672;0,0960;-0,6122;0,0087;0,0041;0,0150;
98,025648;-0,0860;0,1093;-0,6361;-0,0121;0,0029;-0,0021;
98,126643;-0,2345;0,0506;-0,4903;0,0185;0,0053;0,0052;
98,227338;-0,1424;0,0250;-0,3814;0,0124;0,0005;0,0052;
98,328135;-0,2069;-0,0672;-0,3286;-0,0206;0,0078;0,0113;
98,428032;-0,1778;-0,0087;-0,2064;0,0075;0,0127;0,0089;
98,528057;-0,0529;0,0620;-0,1756;0,0111;0,0237;0,0125;
98,628345;-0,0979;0,1573;-0,0832;0,0087;0,0041;0,0015;
98,728862;-0,1178;0,0988;-0,1113;0,0099;-0,0130;-0,0021;
98,828680;-0,1276;-0,0481;-0,1952;-0,0096;0,0053;0,0089;
98,928730;-0,0388;0,1319;-0,1372;-0,0035;-0,0057;-0,0131;
99,029235;0,0139;0,0503;-0,1779;0,0050;-0,0105;-0,0095;
99,129293;0,0420;-0,0069;-0,1205;-0,0182;-0,0057;-0,0034;
99,229322;-0,1182;-0,0365;-0,0302;-0,0047;-0,0142;-0,0058;
99,330229;-0,0099;0,1032;-0,2718;-0,0047;-0,0081;-0,0046;
99,429847;0,0762;0,0110;-0,1574;-0,0133;0,0017;-0,0021;
99,529942;-0,0970;0,0159;0,1172;0,0197;0,0090;0,0064;
99,630285;-0,0392;0,0142;-0,0485;-0,0035;-0,0044;0,0015;
99,730654;0,0834;-0,0871;-0,1223;-0,0231;0,0066;-0,0034;
99,830825;-0,0585;0,0667;0,0955;0,0173;0,0078;0,0089;
99,931041;-0,0399;0,1138;0,0507;0,0063;-0,0032;0,0015;
100,031343;0,0087;-0,1123;-0,0617;-0,0231;-0,0008;-0,0021;
100,131591;-0,0219;0,0429;-0,0106;0,0014;0,0041;-0,0009;
100,231900;0,0167;-0,0552;-0,2194;-0,0035;-0,0093;0,0015;
100,331993;0,0620;-0,0972;0,0029;-0,0096;0,0005;-0,0034;
100,432316;-0,1493;-0,1283;0,0369;0,0002;-0,0105;0,0003;
100,532403;0,0390;-0,0118;-0,1257;-0,0035;-0,0008;-0,0009;
100,632782;0,0128;0,0086;0,0534;-0,0035;0,0017;0,0003;
100,732660;-0,0912;-0,0157;0,0451;0,0173;-0,0057;0,0015;
100,833511;-0,0360;-0,1718;-0,1343;-0,0121;0,0029;0,0064;
100,932714;0,0003;-0,0099;0,1131;-0,0072;0,0102;0,0015;
101,033266;-0,0780;0,0267;-0,1019;0,0026;-0,0142;0,0003;
101,133726;0,1038;-0,0987;-0,0481;-0,0011;0,0041;0,0076;
101,234317;-0,0688;0,0284;0,0359;-0,0035;-0,0081;-0,0034;
101,334486;-0,0284;-0,0291;-0,0392;0,0075;-0,0069;-0,0058;
101,435381;0,0697;-0,1836;-0,2103;-0,0072;0,0066;0,0015;
101,535154;0,0085;0,0873;0,1643;0,0063;0,0041;0,0003;
101,635716;0,0246;0,1159;0,1066;0,0111;-0,0057;0,0015;
101,735259;-0,0094;-0,1573;-0,0546;-0,0121;0,0078;0,0052;
101,835556;-0,0621;0,0520;0,0939;0,0087;0,0090;0,0052;
101,936512;0,0156;-0,0137;-0,1285;0,0124;-0,0081;0,0027;
102,036484;0,0441;-0,1331;-0,0568;-0,0108;0,0029;0,0015;
102,136517;-0,1124;-0,0586;0,0756;-0,0023;-0,0044;-0,0058;
102,237363;0,0383;0,1299;0,0112;0,0050;-0,0008;0,0015;
102,336767;0,1065;-0,0152;-0,0646;-0,0108;-0,0044;-0,0009;
102,437172;-0,0934;-0,0720;0,1133;0,0124;-0,0008;0,0015;
102,537028;-0,0816;-0,0051;-0,0096;0,0014;0,0005;0,0040;
102,637291;0,0852;0,0111;-0,0891;-0,0218;0,0078;-0,0034;
102,737421;-0,0546;0,0325;0,0775;0,0087;0,0041;0,0052;
102,837849;-0,0275;0,0504;0,0283;0,0124;-0,0032;-0,0021;
102,938042;-0,0108;-0,1532;-0,0724;-0,0206;0,0041;0,0003;
103,039019;0,0008;0,0575;0,0508;0,0038;0,0053;0,0052;
103,139290;0,0244;0,0489;-0,0951;0,0111;-0,0008;0,0064;
103,240400;0,0165;-0,1002;-0,0787;-0,0108;0,0005;-0,0009;
103,339920;-0,1322;-0,0323;0,1961;0,0038;0,0029;0,0052;
103,440537;0,0433;0,0695;-0,0803;-0,0011;0,0017;-0,0034;
103,540307;-0,3014;-0,0154;0,1079;0,0319;-0,0032;0,0003;
103,641672;-0,2141;0,9147;-0,7032;-0,2430;-0,0264;-0,0009;
103,740287;-0,3508;0,0792;-0,3242;-0,0451;-0,0154;0,0027;
103,840376;-0,1470;-0,2742;0,3206;-0,0389;0,0176;-0,0009;
103,940437;-0,0301;0,1520;0,0956;0,0331;0,0005;0,0027;
104,040523;-0,1444;0,0328;-0,0191;0,0661;0,0078;-0,0412;
104,140638;0,1227;-0,1851;-0,0532;-0,0304;0,0053;-0,0119;
104,241285;-0,0548;0,0283;0,0078;0,0075;0,0102;-0,0058;
104,340823;0,0019;0,0321;0,0722;0,0185;0,0053;0,0064;
104,440963;0,0009;-0,1820;-0,0787;-0,0426;-0,0032;0,0101;
104,541119;0,1005;-0,0927;0,0169;-0,0035;0,0212;-0,0229;
104,642822;0,1551;0,1605;0,1639;0,0124;0,0200;-0,0168;
104,741293;0,2172;-0,0023;-0,3730;-0,0206;-0,0032;0,0027;
104,841410;0,0471;-0,0445;0,0541;0,0014;0,0090;0,0137;
104,941517;-0,0635;0,2276;-0,4366;-0,1074;-0,0240;0,0382;
105,041586;-0,1356;0,0367;-0,4618;-0,1330;-0,0020;0,0455;
105,141660;0,0294;0,0362;-0,0042;-0,0011;0,0041;0,0125;
105,241759;-0,0559;0,0573;0,0103;0,0026;-0,0044;0,0027;
105,341883;0,1128;0,0324;-0,1128;-0,0341;0,0115;-0,0034;
105,442032;0,1146;0,0369;-0,0661;-0,0084;-0,0020;-0,0107;
105,542037;-0,0602;-0,0011;0,0203;-0,0145;-0,0081;0,0027;
105,642143;0,0686;-0,0430;0,0778;0,0258;0,0017;0,0027;
105,742201;0,0258;-0,0041;0,1197;-0,0316;0,0017;0,0027;
105,842328;-0,0849;0,0554;-0,0233;0,0796;-0,0130;-0,0192;
105,942410;-0,0984;-0,0118;0,1381;0,0087;-0,0008;-0,0119;
106,042544;0,0714;0,0508;0,1587;-0,0072;0,0053;-0,0144;
106,142518;-0,1285;-0,1340;0,0282;-0,0304;-0,0191;-0,0070;
106,242734;0,1478;0,1198;0,1554;-0,0157;-0,0008;-0,0058;
106,342699;-0,0478;0,0638;0,1425;0,0099;-0,0032;-0,0070;
106,442849;0,0132;0,0334;0,0253;0,0063;-0,0154;-0,0021;
106,542948;0,0031;-0,1641;-0,1005;-0,0304;-0,0020;0,0089;
106,643012;-0,0159;-0,0189;-0,1053;-0,0194;0,0017;0,0076;
106,743032;0,0045;-0,0491;-0,0781;0,0075;-0,0093;0,0015;
106,843186;-0,0338;-0,2078;0,0404;0,0038;-0,0057;0,0027;
106,943226;-0,0666;0,0093;0,1526;0,0160;0,0017;-0,0034;
107,043542;-0,0280;0,1542;-0,0340;-0,0316;-0,0057;0,0113;
107,143494;0,1323;-0,0036;-0,0190;-0,0096;-0,0044;0,0015;
107,243681;-0,9415;0,1468;-0,4540;0,0564;0,0518;0,1139;
107,343712;0,0926;-0,0277;0,5095;0,0991;-0,0044;-0,0046;
107,444019;0,0018;-0,1027;0,4292;0,0026;-0,0069;0,0015;
107,544387;-0,0914;-0,0907;0,1319;0,0038;0,0041;-0,0034;
107,646902;0,0827;0,0876;0,1176;0,0136;-0,0008;0,0027;
107,745023;0,0086;-0,1309;-0,0336;-0,0218;0,0041;0,0003;
107,844819;-0,0631;0,0082;0,0364;0,0026;0,0053;0,0052;
107,945127;0,0346;-0,0836;-0,1969;0,0038;-0,0032;0,0015;
108,045613;0,0513;-0,0880;0,0223;-0,0108;0,0029;-0,0009;
108,145466;-0,1489;-0,0627;0,1459;0,0038;-0,0020;0,0027;
108,245566;0,0856;0,1079;-0,0181;0,0026;0,0041;0,0015;
108,345933;0,1154;0,0724;-0,0606;-0,0072;0,0017;-0,0021;
108,446299;-0,0841;0,0092;0,1354;0,0185;0,0017;0,0040;
108,546568;-0,0363;-0,0370;-0,0619;0,0050;-0,0044;0,0027;
108,646464;0,0522;-0,0363;-0,0406;-0,0218;0,0029;-0,0021;
108,747136;-0,0695;0,1032;0,1116;0,0087;0,0005;-0,0034;
108,847343;0,0000;0,0577;0,0984;0,0124;-0,0081;0,0015;
108,947727;0,0306;-0,1630;-0,0244;-0,0170;0,0029;0,0015;
109,048508;-0,0695;-0,0331;-0,0164;-0,0023;0,0041;0,0015;
109,148462;0,0792;-0,0394;-0,1088;0,0050;-0,0008;0,0040;
109,248478;0,0422;0,1217;0,0149;-0,0108;-0,0044;-0,0082;
109,349245;-0,1112;-0,0665;0,1774;0,0087;0,0041;0,0052;
109,449145;0,0510;0,1418;-0,0151;0,0050;-0,0069;-0,0082;
109,549903;0,1014;0,0069;-0,0230;-0,0108;0,0066;0,0003;
109,650155;-0,0951;-0,0742;0,1032;0,0209;-0,0032;0,0052;
109,750837;0,0062;0,0340;0,0211;0,0050;-0,0069;0,0015;
109,851123;0,0175;0,0070;0,0046;-0,0194;0,0078;-0,0021;
109,951206;-0,0395;0,0260;0,0589;0,0124;-0,0020;0,0027;
110,051967;0,0049;0,0848;0,0455;0,0173;0,0017;-0,0021;
110,152666;0,0421;-0,1158;-0,0722;-0,0170;0,0017;0,0003;
110,253301;-0,0351;-0,0263;-0,0310;-0,0011;0,0029;-0,0021;
110,355238;0,0632;0,0222;-0,1567;0,0050;-0,0020;0,0052;
110,454715;0,0086;-0,0751;0,0162;-0,0084;0,0017;0,0003;
110,555544;-0,1256;-0,0870;0,0748;0,0002;0,0005;0,0027;
110,655490;0,0573;-0,0057;-0,1416;-0,0023;-0,0032;-0,0034;
110,755692;0,0652;0,1188;-0,0173;-0,0096;0,0066;-0,0058;
110,856256;-0,0335;0,0545;0,1001;0,0234;-0,0044;0,0027;
110,958368;-0,0265;-0,0842;-0,0663;-0,0023;0,0005;0,0027;
111,057986;-0,0709;-0,0953;0,0825;-0,0194;-0,0008;-0,0034;
111,158622;-0,0694;0,0459;0,1277;0,0136;0,0066;0,0076;
111,258220;0,0485;0,0658;0,0069;0,0099;0,0017;-0,0009;
111,358603;-0,0368;0,0176;0,1026;-0,0157;-0,0008;-0,0021;
111,458747;-0,0357;-0,0319;0,0205;0,0038;0,0005;-0,0021;
111,559683;0,0741;-0,0206;-0,1999;0,0026;-0,0057;0,0015;
111,659199;0,0289;0,0723;0,0953;-0,0096;0,0017;-0,0082;
111,759755;-0,1091;-0,0032;0,1787;0,0185;-0,0044;0,0027;
111,861246;0,0359;0,0559;-0,0389;0,0038;-0,0008;-0,0021;
111,961510;0,0687;0,0335;0,0048;-0,0096;0,0041;-0,0009;
112,061721;-0,0853;-0,0257;0,0560;0,0160;-0,0044;0,0052;
112,162012;0,0056;-0,0961;-0,0038;0,0014;0,0005;0,0064;
112,262423;0,0026;0,1128;0,0537;-0,0182;0,0090;-0,0009;
112,362628;-0,0634;-0,0206;0,0152;0,0075;-0,0032;0,0076;
112,462260;0,0401;-0,0178;-0,0605;0,0087;-0,0032;0,0015;
112,563013;-0,0114;-0,0728;-0,0188;-0,0157;0,0017;-0,0034;
112,662929;-0,0649;-0,0110;-0,0424;0,0026;-0,0032;-0,0021;
112,763271;0,0772;0,0108;-0,1224;-0,0023;0,0066;0,0015;
112,863321;0,0048;0,0778;0,0304;-0,0084;-0,0008;-0,0058;
112,964505;-0,0961;0,0238;0,1635;0,0111;-0,0032;0,0052;
113,063903;0,0431;-0,0208;-0,1021;-0,0011;0,0029;-0,0021;
113,163990;0,0477;0,0438;-0,0077;-0,0121;0,0005;-0,0070;
113,264235;-0,0135;0,1173;0,1120;0,0221;-0,0032;0,0003;
113,364255;0,0184;-0,1556;-0,0858;0,0002;-0,0032;0,0040;
113,464566;-0,0449;-0,1325;0,0255;-0,0170;0,0029;-0,0009;
113,564957;-0,0509;0,0109;0,0228;0,0160;0,0053;0,0150;
113,664897;0,0018;-0,1453;-0,1106;0,0136;0,0139;0,0113;
113,765297;-0,0370;-0,1346;0,0154;-0,0133;0,0139;0,0089;
113,865331;-0,0620;0,0143;0,1273;0,0111;0,0053;0,0064;
113,965600;0,0452;0,0616;-0,0555;0,0124;0,0017;0,0040;
114,065729;0,0377;0,0561;0,1092;-0,0072;0,0017;-0,0034;
114,165888;-0,1158;0,0576;0,2302;0,0136;-0,0020;0,0015;
114,265999;0,0621;0,0645;-0,0895;0,0002;-0,0069;-0,0095;
114,366278;0,0933;0,0191;-0,0586;-0,0084;0,0005;-0,0058;
114,466416;-0,0758;-0,0470;0,0320;0,0185;-0,0032;0,0052;
114,566614;-0,0066;-0,1171;-0,0445;0,0014;-0,0020;0,0040;
114,666553;0,0180;0,1083;0,0435;-0,0170;0,0066;-0,0070;
114,766699;-0,0206;0,0677;0,0458;0,0111;-0,0069;0,0027;
114,866723;0,0377;-0,0099;-0,0503;0,0099;0,0029;0,0015;
114,967118;-0,0032;-0,0726;0,0167;-0,0108;0,0005;-0,0034;
115,067344;-0,0810;-0,0378;0,0159;0,0014;-0,0020;0,0015;
115,167431;0,0762;0,0220;-0,1698;0,0002;-0,0020;0,0027;
115,267321;0,0147;-0,0525;-0,0283;-0,0084;-0,0020;-0,0034;
115,368708;-0,1155;-0,0499;0,1195;0,0087;-0,0008;0,0027;
115,468993;0,0640;0,0651;-0,0410;0,0038;-0,0020;-0,0021;
115,568898;0,0447;0,0342;-0,0384;-0,0145;-0,0020;-0,0034;
115,669452;-0,0783;-0,0243;0,0551;0,0173;-0,0057;0,0003;
115,769345;-0,0356;-0,0399;-0,0156;0,0050;0,0029;0,0064;
115,869315;-0,0514;-0,0296;0,0176;-0,0182;-0,0057;-0,0070;
115,969502;-0,0420;0,0485;0,0340;0,0124;-0,0032;0,0064;
116,069443;0,0384;-0,0407;-0,0708;0,0087;0,0005;0,0015;
116,169736;-0,0422;-0,0644;0,0830;-0,0170;0,0041;0,0015;
116,270291;-0,0348;-0,0005;0,0013;0,0050;-0,0008;-0,0009;
116,370837;0,0907;0,1009;-0,1266;0,0075;-0,0057;-0,0021;
116,471176;0,0069;-0,0313;0,0486;-0,0133;0,0017;-0,0021;
116,571078;-0,1219;-0,0434;0,1533;0,0038;-0,0020;0,0027;
116,671183;0,0930;0,0657;-0,0436;-0,0011;0,0029;-0,0058;
116,772044;0,0955;0,0314;-0,0586;-0,0133;-0,0020;-0,0034;
116,871893;-0,0729;-0,0045;0,1004;0,0136;-0,0081;0,0040;
116,971996;-0,0743;-0,0436;-0,1028;0,0026;-0,0105;0,0027;
117,072121;0,0378;-0,0296;-0,1254;-0,0267;0,0053;-0,0046;
117,172257;-0,0287;0,0503;0,0923;0,0075;-0,0008;-0,0009;
117,272494;0,0143;0,0843;0,0373;0,0173;-0,0069;-0,0021;
117,372823;0,0303;-0,1362;-0,1320;-0,0194;-0,0008;0,0003;
117,472670;-0,0740;-0,0286;-0,0467;-0,0035;-0,0008;0,0015;
117,573012;0,0123;0,0011;-0,0560;0,0087;-0,0081;-0,0009;
117,673326;0,0465;-0,1321;-0,0280;-0,0072;0,0041;0,0015;
117,773155;-0,0631;-0,0726;0,1056;-0,0035;0,0017;0,0015;
117,873317;0,0638;0,1201;-0,0262;0,0075;-0,0032;0,0003;
117,973619;0,0472;-0,0429;-0,1687;-0,0084;-0,0069;0,0003;
118,073837;-0,0385;-0,0333;0,0489;0,0050;-0,0032;-0,0046;
118,173820;-0,0440;-0,0661;-0,0518;0,0050;-0,0081;0,0015;
118,274318;0,0830;-0,0817;-0,1273;-0,0145;0,0053;0,0027;
118,374371;-0,0818;0,0218;0,0277;0,0014;-0,0044;-0,0034;
118,473949;0,0240;0,0643;0,0527;0,0148;-0,0069;-0,0034;
118,574910;0,0092;-0,1035;-0,0819;-0,0108;0,0066;-0,0009;
118,675521;-0,0008;0,0622;-0,0029;-0,0011;0,0041;0,0015;
118,774768;0,0021;0,0440;-0,1065;0,0124;-0,0081;0,0015;
118,875098;0,0466;-0,0733;-0,0561;-0,0096;0,0017;-0,0021;
118,975192;-0,0548;-0,0339;0,1007;-0,0096;0,0041;-0,0046;
119,075463;0,0625;0,0743;0,0327;0,0075;-0,0044;0,0040;
119,177201;0,0567;-0,0942;-0,1926;0,0014;-0,0020;0,0076;
119,276864;-0,1056;-0,0302;0,0537;-0,0108;-0,0032;-0,0021;
119,377004;-0,0508;0,0227;0,0459;0,0075;0,0005;-0,0046;
119,477361;0,1047;-0,0184;-0,2076;-0,0072;0,0005;-0,0046;
119,577714;0,0293;0,0665;0,0784;0,0026;0,0017;-0,0034;
119,677972;-0,0513;0,0410;0,1349;0,0160;-0,0008;0,0015;
119,778049;0,0630;0,0400;-0,1007;-0,0060;0,0017;-0,0021;
119,878472;-0,0003;0,0343;-0,0152;-0,0084;0,0029;-0,0009;
119,978632;0,0033;0,0883;0,1438;0,0209;0,0017;0,0052;
120,078925;-0,0215;-0,0740;-0,0727;-0,0047;-0,0008;0,0064;
120,178674;-0,0914;-0,0275;0,1770;-0,0133;0,0029;-0,0021;
120,279741;-0,0305;0,0107;0,0913;0,0148;-0,0032;0,0052;
120,380092;0,0706;-0,0626;-0,1916;-0,0060;-0,0020;-0,0009;
120,479921;-0,0727;-0,0097;0,0956;-0,0096;0,0005;-0,0021;
120,580069;-0,0281;0,0432;-0,0129;0,0002;-0,0057;-0,0021;
120,680202;0,0843;-0,1166;-0,1364;-0,0170;0,0053;0,0003;
120,780248;-0,0530;0,0354;0,1022;0,0014;0,0029;-0,0021;
120,881034;0,0209;0,0897;0,0622;0,0173;-0,0105;-0,0034;
120,981394;0,0151;-0,0969;-0,0543;-0,0145;0,0078;0,0040;
121,081877;-0,0306;0,0199;0,0016;-0,0023;-0,0020;-0,0009;
121,181821;0,0067;0,0765;-0,0409;0,0148;-0,0032;0,0003;
121,281818;0,0832;-0,1378;-0,0414;-0,0096;0,0041;-0,0021;
121,382069;-0,0834;-0,0003;0,1105;-0,0047;-0,0008;-0,0021;
121,482436;0,0193;0,0887;-0,0109;0,0087;-0,0032;0,0015;
121,582408;0,0555;-0,0738;-0,1031;-0,0084;0,0066;0,0027;
121,682621;-0,0722;-0,0124;0,0626;-0,0047;-0,0044;-0,0021;
121,782708;-0,0574;-0,0614;0,0492;0,0063;-0,0044;0,0027;
121,882669;0,0720;-0,0817;-0,1500;-0,0145;0,0041;0,0027;
121,983110;-0,0013;0,0361;0,1381;-0,0011;0,0029;0,0003;
122,083327;-0,0645;-0,0270;0,1518;0,0173;-0,0020;0,0015;
122,183322;0,0507;0,0067;-0,1013;-0,0096;-0,0057;-0,0131;
122,284235;0,0173;0,0770;-0,0454;-0,0170;-0,0069;-0,0119;
122,383633;-0,0718;-0,0826;-0,0152;0,0111;-0,0093;-0,0021;
122,484244;0,0482;-0,1415;-0,2379;-0,0060;-0,0118;-0,0034;
122,583799;0,0252;-0,0904;-0,0455;-0,0231;-0,0032;-0,0058;
122,683832;-0,0492;0,0036;-0,0420;0,0124;0,0029;0,0089;
122,784112;0,0619;-0,1203;-0,1578;0,0099;0,0102;0,0076;
122,884465;-0,0634;-0,1019;0,0419;-0,0133;0,0139;0,0113;
122,984837;-0,0758;0,0105;0,1010;0,0026;0,0066;0,0064;
123,084914;0,1221;0,0363;-0,1431;-0,0023;0,0029;0,0015;
123,185788;0,0229;0,0420;0,0558;-0,0145;0,0005;-0,0046;
123,285956;-0,0854;0,0219;0,2220;0,0050;-0,0044;0,0076;
123,386534;0,0610;0,0751;-0,0536;-0,0023;0,0041;-0,0046;
123,486601;0,0426;0,0581;-0,0098;-0,0145;0,0005;-0,0082;
123,587236;-0,0390;0,0313;0,1591;0,0136;0,0017;0,0064;
123,686669;0,0276;-0,0658;-0,0576;0,0026;-0,0008;-0,0021;
123,786869;0,0161;0,0683;0,0189;-0,0206;0,0090;0,0015;
123,887023;-0,0791;0,0100;0,1091;0,0124;-0,0020;0,0076;
123,987314;-0,0012;0,0686;0,0263;0,0173;0,0005;-0,0009;
124,087469;0,0567;-0,1066;-0,0724;-0,0194;0,0078;0,0003;
124,187412;-0,0186;-0,0124;0,0257;-0,0035;0,0017;-0,0021;
124,287483;0,0325;0,0670;-0,0412;0,0099;-0,0032;0,0015;
124,387900;0,0699;0,0002;0,0518;-0,0060;0,0066;-0,0046;
124,487835;-0,1104;-0,0793;0,1135;0,0063;0,0053;0,0052;
124,588440;0,0748;0,1159;0,0179;0,0050;0,0029;0,0003;
124,688394;0,0337;0,0529;-0,0684;-0,0157;-0,0044;-0,0034;
124,788708;-0,1190;-0,0944;0,1153;0,0185;0,0017;0,0064;
124,888532;0,0001;0,0102;-0,0314;0,0050;-0,0069;-0,0021;
124,988963;0,0742;0,0201;0,0073;-0,0206;0,0029;-0,0021;
125,088925;-0,0745;0,0262;0,0979;0,0099;-0,0044;0,0064;
125,188637;-0,0023;0,0261;0,0373;0,0185;-0,0081;-0,0009;
125,289196;-0,0168;-0,2158;-0,1061;-0,0133;0,0041;-0,0009;
125,389479;0,0446;0,0142;0,0400;-0,0047;0,0041;-0,0021;
125,489670;0,0595;0,0081;-0,0249;0,0185;-0,0044;0,0040;
125,590074;0,0166;-0,0925;-0,0996;-0,0023;0,0005;0,0027;
125,690314;-0,1236;-0,0952;0,1499;0,0014;0,0041;0,0027;
125,790433;0,0449;0,0915;0,0243;0,0099;0,0005;0,0076;
125,890549;0,0864;-0,0081;-0,0827;-0,0084;-0,0008;0,0003;
125,990685;-0,0946;0,0050;0,1044;0,0099;-0,0020;-0,0009;
126,090764;-0,0470;-0,0372;0,0259;0,0075;-0,0020;0,0027;
126,191308;0,0851;-0,0686;-0,1235;-0,0170;0,0066;0,0015;
126,291076;-0,0395;0,0122;0,0199;0,0026;-0,0057;-0,0009;
126,391687;-0,0432;0,0644;0,0535;0,0173;-0,0057;0,0015;
126,491187;0,0077;-0,0879;-0,0914;-0,0096;0,0078;0,0003;
126,592352;-0,0032;0,0144;0,0260;-0,0060;0,0005;-0,0046;
126,692030;0,0504;0,0669;0,0583;0,0185;-0,0008;0,0040;
126,792583;0,0210;-0,1429;-0,0861;-0,0047;-0,0020;0,0040;
126,892707;-0,0837;0,0248;0,0595;-0,0133;-0,0044;-0,0021;
126,993533;0,0425;0,1228;0,0223;0,0087;-0,0093;-0,0021;
127,093559;0,0784;-0,0424;-0,1110;-0,0011;0,0053;0,0003;
127,193434;-0,0450;-0,0860;0,1151;-0,0096;0,0017;0,0015;
127,293948;-0,0582;0,0252;0,0463;0,0026;-0,0044;0,0052;
127,393987;0,0735;-0,0219;-0,1667;-0,0108;0,0041;0,0015;
127,494228;-0,0643;0,0522;0,0887;-0,0047;0,0078;-0,0034;
127,595000;0,0522;0,1036;0,1040;0,0124;-0,0044;-0,0021;
127,694857;0,0371;-0,0915;-0,1050;-0,0133;0,0029;0,0027;
127,794945;-0,0240;-0,0326;-0,0106;-0,0121;0,0029;-0,0021;
127,894976;0,0173;0,0997;0,0074;0,0185;-0,0069;0,0027;
127,994809;0,0462;-0,1182;-0,0766;-0,0084;0,0029;0,0003;
128,095590;-0,0906;-0,0629;0,0741;-0,0084;-0,0008;-0,0034;
128,195817;0,0555;0,1219;0,0153;0,0038;-0,0032;0,0040;
128,295905;0,0821;-0,1093;-0,1737;-0,0096;-0,0008;0,0027;
128,396494;-0,1067;0,0617;0,0750;-0,0072;-0,0057;-0,0070;
128,496660;-0,0509;0,0166;0,0892;0,0099;-0,0044;0,0003;
128,596626;0,1113;-0,0913;-0,2357;-0,0072;-0,0008;-0,0034;
128,696461;-0,0181;0,0351;0,0634;-0,0023;0,0005;-0,0009;
128,796838;-0,0682;0,0834;0,1258;0,0148;-0,0020;0,0040;
128,897259;0,0553;-0,0673;-0,1187;-0,0096;0,0053;-0,0034;
128,997108;0,0459;0,0345;-0,0286;-0,0108;0,0017;-0,0046;
129,097474;-0,0204;0,0511;0,0500;0,0136;-0,0020;0,0064;
129,197707;0,0361;-0,0113;-0,1376;-0,0121;-0,0093;0,0003;
129,297689;-0,0756;0,0105;0,0855;-0,0243;-0,0081;-0,0107;
