
time;ax;ay;az;wx;wy;wz;
9,550078;1,9253;-1,6654;2,2531;0,0223;-0,0614;-0,0147;
9,650570;2,4668;-1,0100;2,3880;0,0064;-0,0150;-0,0403;
9,750510;1,3314;-2,6507;1,2658;-0,1060;0,0217;0,0513;
9,851633;1,9463;-1,7933;1,9282;0,0321;-0,0064;-0,0305;
9,952913;1,9594;-0,5518;3,0008;0,0272;-0,0125;-0,0562;
10,053012;1,4704;-1,7637;1,7479;-0,0706;-0,0626;-0,0061;
10,152573;1,3951;-1,0982;2,7212;0,0357;0,0339;-0,0550;
10,253276;0,5192;-1,8704;1,2495;-0,0351;-0,1054;0,0098;
10,353638;1,6079;0,6973;3,0172;0,0944;-0,0174;0,0415;
10,453812;1,1699;-0,7770;0,8918;0,0638;-0,1921;-0,0977;
10,555462;2,1857;-2,3220;0,6545;-0,1512;0,0681;-0,0367;
10,655557;1,9956;-2,6636;0,2177;0,0467;-0,1200;0,0330;
10,755638;1,6945;1,1305;4,5133;0,0455;0,1035;0,1576;
10,857174;2,3571;0,2926;2,8676;0,0235;-0,0284;-0,0122;
10,957844;2,6766;-2,1901;1,0747;-0,2624;0,0229;0,2321;
11,057667;0,5942;-2,2611;-1,0840;-0,1451;-0,2190;0,1747;
11,158794;-2,0009;-2,7676;0,2326;-0,0596;-0,3839;0,1930;
11,258980;2,6876;-1,3818;2,6090;-0,0754;-0,1481;-0,0244;
11,359737;1,7215;-1,6984;0,4340;-0,1793;0,0131;0,0806;
11,460713;2,5639;-1,1307;2,6827;0,1127;0,1121;-0,1356;
11,565051;1,3183;-1,4090;2,7063;0,1017;0,0388;-0,0293;
11,664791;1,8259;-0,5634;2,6312;0,0223;-0,0675;-0,0709;
11,765061;1,8383;-0,6982;2,0373;-0,0559;0,0009;-0,0000;
11,866176;1,0343;-0,6420;2,9237;-0,0412;0,0168;0,0501;
11,966298;2,2376;-1,2590;2,9131;0,0712;0,0241;-0,0599;
12,067030;0,7046;-0,7769;2,5130;-0,0302;0,0217;0,1112;
12,168985;1,5057;-0,6128;2,2555;0,0211;0,0877;0,1136;
12,269019;1,3004;-1,4766;1,8494;-0,0229;-0,0480;-0,0354;
12,369188;1,1859;-1,3499;3,8806;-0,0070;0,1048;0,0476;
12,470211;0,4103;-2,0955;0,9313;-0,0657;-0,0308;0,0147;
12,570431;0,7518;-1,0778;1,7200;0,0541;0,0241;-0,0159;
12,671379;0,4035;-0,1880;0,9841;-0,0192;0,0168;-0,0440;
12,772973;0,2009;-0,3626;0,2650;0,0125;0,0144;0,0354;
12,872958;0,4398;0,0641;0,8445;0,0516;0,0706;0,0513;
12,973759;-0,1331;0,3053;-0,7687;0,0199;-0,0064;-0,0159;
13,073782;-0,5619;0,2848;-0,8265;-0,0009;0,0400;0,0244;
13,174787;-0,5261;0,2343;-1,0796;-0,0168;0,0327;0,0159;
13,275810;-0,4354;0,1423;-0,9835;-0,0192;0,0449;0,0134;
13,375802;-0,5757;0,2526;-0,3600;0,0052;0,0363;0,0391;
13,476118;-0,3053;0,1555;-0,4932;0,0174;0,0596;0,0464;
13,577528;-0,3147;-0,0133;-0,3361;-0,0107;0,0535;0,0599;
13,677637;-0,3664;0,2002;0,1385;-0,0192;0,0388;0,0428;
13,777619;-0,2141;0,2027;-0,1836;0,0186;0,0632;0,0232;
13,878309;-0,6654;0,1746;-0,4308;0,0345;0,0889;0,0513;
13,979139;-0,4681;0,5497;-0,5999;0,0162;0,0962;0,0318;
14,079537;-0,5582;0,5435;-0,8454;0,0247;0,0925;0,0501;
14,180288;-0,6773;0,0783;-0,4077;0,0382;0,1268;0,0684;
14,281706;-0,6032;-0,2272;-0,4040;-0,0107;0,1597;0,0709;
14,381817;-0,6781;0,0610;-0,1415;0,0186;0,1524;0,0770;
14,482274;-0,6334;0,3316;0,0739;0,0614;0,2208;0,0990;
14,582431;-0,8307;1,0167;0,2030;0,0651;0,2746;0,1234;
14,683536;-1,4898;1,7697;0,2751;0,1200;0,3613;0,1319;
14,784648;-2,6124;-1,0910;-2,4014;0,0101;0,2856;0,1478;
14,885670;-2,0427;0,5461;-0,5548;0,0345;0,4627;0,2211;
14,986066;-2,6411;-0,0535;-1,5222;0,0944;0,5751;0,2395;
15,087243;-3,0999;-0,3264;0,0502;0,0406;0,6277;0,2480;
15,188623;-3,6189;-0,4578;-0,1928;0,0015;0,5910;0,2468;
15,288972;-2,6304;0,8940;0,9885;0,0846;0,6081;0,3409;
15,389818;-2,6018;-0,3678;1,8166;0,0614;0,6753;0,4093;
15,490968;-1,5222;-0,4853;0,0033;-0,0107;0,7669;0,3176;
15,591935;-2,1327;0,2261;1,3754;0,0027;0,7669;0,2248;
15,692988;-1,4498;0,1056;-0,4834;-0,0596;0,8256;0,0635;
15,794669;-3,1550;-1,9957;-0,0696;-0,1292;0,7718;0,1381;
15,894628;-2,9193;1,4067;4,9265;0,3399;0,9673;0,4239;
15,994998;-2,5814;0,3794;0,8175;0,0211;0,6973;0,4044;
16,096253;-0,8021;-0,1497;0,0765;-0,0254;0,5751;0,2773;
16,196718;-1,8395;-1,0944;-2,0738;0,0296;0,4383;0,2908;
16,296829;-0,2688;0,1948;1,2836;0,2666;0,4297;0,0440;
16,397591;-0,7783;0,1660;-0,3378;-0,0571;0,3723;0,1026;
16,498584;-1,1996;0,0183;-0,0376;-0,0437;0,2392;0,1955;
16,598715;-0,0954;-0,7410;-0,8427;0,0541;0,1243;0,1662;
16,700128;2,3400;0,4385;0,8841;0,2007;0,0498;0,0965;
16,800014;1,5351;-1,4236;-1,8752;-0,0425;-0,0003;0,0415;
16,901017;0,5901;-1,7503;-0,0031;-0,0987;0,1316;0,0122;
17,001743;0,4902;0,8494;2,4798;0,1384;0,1756;0,1087;
17,101825;0,9502;0,3395;1,5159;0,1762;0,1243;0,1625;
17,202220;0,8376;-0,0807;0,8639;0,0015;0,0547;0,1210;
17,302783;0,6516;-2,2010;-0,5237;-0,0180;0,0082;0,0745;
17,403171;1,1286;-0,8347;0,6835;0,0504;0,1145;0,0599;
17,504800;1,2048;-1,5418;2,5159;0,0199;0,0816;0,0916;
17,605107;0,7966;-0,6341;1,5823;0,0015;0,0266;0,0171;
17,704953;1,3344;-1,4472;1,7116;0,0834;0,0217;-0,0183;
17,805810;1,5256;-3,4444;0,0752;-0,1475;-0,0137;-0,0440;
17,906705;1,2660;-0,7377;3,4430;0,0040;0,0864;0,1148;
18,007712;1,5885;-2,0306;1,6014;0,0162;0,0498;-0,0819;
18,108804;0,2499;-2,1807;0,0707;0,0199;-0,0699;0,0513;
18,209040;0,5868;-2,4553;-0,1522;-0,1304;-0,0822;0,1307;
18,309853;1,0345;-1,3768;2,7415;-0,0486;0,0669;0,0977;
18,409949;0,8966;-0,6872;2,7960;-0,0388;0,1634;0,0024;
18,510615;0,3223;-0,7679;1,2030;-0,0449;-0,0003;0,0831;
18,611992;-1,0058;-3,7939;-0,3686;-0,1182;-0,2263;0,0819;
18,712912;1,8731;-1,3938;1,3507;0,0308;-0,0101;0,0574;
18,814060;1,8520;0,7992;2,9126;0,0822;0,1622;-0,1124;
18,915061;0,2436;-0,6180;2,1218;-0,0302;0,0363;0,0611;
19,016052;0,3913;-0,6034;1,6867;-0,0339;-0,1151;0,1051;
19,117251;1,9322;-0,1230;2,3028;0,0699;0,1133;0,0660;
19,217811;0,8006;-0,9912;1,2853;0,0186;-0,0761;0,0452;
19,317933;1,5991;0,0700;1,6793;0,0052;0,0144;-0,0244;
19,418960;1,2069;-1,5824;-0,1404;-0,1048;-0,0932;-0,0452;
19,519727;2,1267;-0,9667;1,0410;-0,1206;0,0009;-0,0611;
19,619579;0,8703;0,3595;2,5354;0,1371;0,0144;0,1136;
19,720700;1,7014;-0,9546;1,4168;0,0199;-0,0260;0,0061;
19,821795;1,4127;-0,8053;0,4767;-0,0095;-0,1005;-0,0599;
19,922749;1,1639;0,8776;1,4980;0,0932;-0,0064;0,0147;
20,022864;1,3408;-1,0003;0,0896;0,0174;-0,1555;-0,1234;
20,123939;1,7600;-0,6355;1,0510;-0,0156;-0,0675;-0,0562;
20,225447;1,3696;0,5782;0,6659;0,0602;-0,0357;-0,1332;
20,325712;0,0557;-0,3272;-1,0100;0,0223;-0,1665;-0,0367;
20,427530;0,7840;0,2248;-1,5387;0,0467;-0,1225;-0,0977;
20,529617;0,6770;-0,2350;-1,4281;-0,0278;-0,1762;-0,1234;
20,629728;0,9849;-0,1764;-1,9153;-0,0999;-0,2361;-0,1368;
20,729885;1,0159;0,0511;-0,5851;-0,0168;-0,1188;-0,0782;
20,831272;1,0393;0,5160;-0,6566;-0,0034;-0,2190;-0,0843;
20,932210;0,6228;1,4801;0,4760;0,1017;-0,1970;-0,0195;
21,033853;0,9594;-0,8149;-1,7471;0,0052;-0,2459;-0,1344;
21,134197;0,9249;1,1242;-1,0193;0,0528;-0,2862;-0,2358;
21,234575;0,4733;0,1855;-1,3257;0,1066;-0,2886;-0,1319;
21,334819;0,7245;0,8451;-1,8955;0,0773;-0,3742;-0,1869;
21,435649;1,8768;1,7329;-2,8310;0,0064;-0,2899;-0,2895;
21,536432;-0,0443;1,2085;-2,5570;0,0748;-0,3998;-0,0977;
21,635887;1,3428;0,6999;-1,7418;0,0040;-0,3949;-0,1723;
21,737141;2,0628;0,1113;-2,8434;-0,0962;-0,3766;-0,2187;
21,837471;1,3753;1,9556;-2,2751;0,0199;-0,4756;-0,1918;
21,938518;0,7434;1,9798;-0,2505;-0,0486;-0,3351;-0,2101;
22,039311;2,6933;-0,3812;-2,1295;0,2019;-0,4597;-0,4728;
22,140270;1,4442;0,3556;-2,0096;0,1127;-0,4853;-0,2346;
22,241688;2,6412;0,3509;-2,5515;0,1750;-0,5733;-0,2920;
22,341924;2,5994;0,3246;-2,1307;0,0211;-0,5244;-0,2028;
22,442567;3,6560;0,9800;-2,0671;-0,1707;-0,4377;-0,3079;
22,543284;3,5861;0,8029;-0,6086;0,0027;-0,4719;-0,2395;
22,643037;3,7823;1,0458;-1,1760;-0,0107;-0,5428;-0,3372;
22,743087;3,1263;0,2991;-1,2168;-0,0144;-0,5525;-0,1710;
22,843055;3,0443;-0,5121;-1,9118;-0,0632;-0,6099;-0,1710;
22,943234;3,2884;0,7188;-0,9506;0,0125;-0,5464;-0,2602;
23,044239;2,7912;0,1561;-0,8530;-0,0877;-0,4914;-0,2602;
23,145663;2,5506;0,6950;-2,1087;-0,1097;-0,5379;-0,2187;
23,246236;2,8790;1,6974;-0,5703;-0,0657;-0,4475;-0,1772;
23,346445;1,2522;-1,0705;-1,4413;-0,0779;-0,4670;-0,1686;
23,447160;1,8911;0,2800;-0,0647;0,0040;-0,4462;-0,2370;
23,547616;0,6158;-0,2449;-2,3611;-0,0718;-0,4536;-0,1112;
23,647782;0,1157;-0,6499;-1,4759;-0,0559;-0,3583;-0,0757;
23,747762;0,9321;1,6303;0,5165;0,1457;-0,2434;-0,1136;
23,847889;0,5823;-1,1857;-1,4692;0,0247;-0,1909;-0,0391;
23,948101;0,9708;0,1972;-1,8216;-0,0376;-0,2068;-0,0403;
24,048049;0,9259;1,0588;-0,5997;0,0968;-0,2740;-0,0489;
24,148200;1,4780;-0,7376;-4,5074;-0,0217;-0,3534;-0,3971;
24,249047;-0,8277;2,2493;0,8955;0,1042;-0,1432;-0,0623;
24,350069;0,9687;-0,5510;-1,9414;-0,1781;-0,1371;-0,2016;
24,450274;1,8007;0,6067;-1,7897;-0,0571;-0,1542;-0,1735;
24,550764;-0,4059;1,0427;-1,3283;0,1567;-0,1787;-0,2211;
24,651493;1,6978;0,5254;-2,1994;0,0272;-0,0846;-0,0770;
24,752252;0,1813;-1,0063;-3,1077;-0,1145;-0,2117;-0,0867;
24,854049;2,9401;0,6986;-0,5853;0,0455;0,0425;-0,2370;
24,955042;-0,0875;0,3214;-2,5322;-0,0987;-0,0321;-0,2993;
25,055992;-3,3561;-1,1012;-1,4393;-0,1463;-0,3399;0,1796;
25,155995;0,6828;-1,1775;-2,9938;-0,1255;-0,2996;0,0257;
25,256804;2,0313;-0,7890;-1,4853;-0,2001;-0,0223;-0,1698;
25,357155;-0,3889;0,0997;0,7507;-0,0351;-0,0895;-0,0122;
25,457300;0,9355;1,1092;1,9474;0,1604;0,1426;-0,1686;
25,558588;-1,1110;-0,1673;-0,8741;-0,0779;0,0180;-0,0073;
25,661057;0,1270;0,8328;2,2134;0,0137;0,0864;-0,0501;
25,763008;-1,5796;0,7632;-0,2196;0,0015;0,0180;0,1038;
25,862252;-1,2337;-0,7505;-0,2702;-0,0498;0,0058;0,1527;
25,962040;-0,6720;-0,6387;-1,4290;-0,0681;-0,0968;-0,0623;
26,062527;-0,1619;1,6431;0,9370;-0,0657;-0,0394;0,0195;
26,163965;0,7708;-1,1078;-0,6377;0,0455;0,0180;-0,1796;
26,264967;-1,7118;-0,7123;-1,2392;-0,1500;-0,0443;0,1148;
26,365518;-1,9227;-3,8689;-2,4618;-0,2758;-0,1701;0,1417;
26,466199;-1,7667;-1,2693;-0,1391;-0,1329;-0,0125;0,0586;
26,566683;-1,1945;-0,1427;2,6593;0,1042;-0,0895;0,1857;
26,667372;0,6653;2,7778;3,1419;0,1970;0,0107;-0,0379;
26,768694;1,1726;-0,1385;-0,4899;0,0345;-0,0932;-0,2492;
26,870080;-0,0892;0,2883;1,7832;-0,0803;0,1952;0,0086;
26,970193;-0,9884;0,3642;1,9848;0,2019;0,0510;0,1087;
27,072840;-0,1714;2,6141;1,1503;0,0186;0,1243;-0,0611;
27,172097;-1,4140;-2,8253;-1,8025;-0,0889;-0,2263;-0,0525;
27,273444;1,0054;0,3015;1,2574;-0,0327;0,2257;-0,0440;
27,373388;-1,4953;0,4668;0,6353;0,0846;-0,0101;0,1454;
27,474460;-0,8469;1,5302;2,0354;0,1029;0,0828;0,0953;
27,574681;-1,2066;-1,1018;0,0196;-0,1035;-0,0846;0,2651;
27,675507;0,9978;0,5337;1,2253;0,0589;0,0437;-0,0684;
27,775977;-0,9768;-0,5355;-0,8063;-0,0547;-0,0260;0,0660;
27,876057;0,6889;0,8612;1,3059;0,1213;0,0669;-0,0049;
27,976754;-0,3750;-0,4557;1,2110;-0,0437;-0,0382;-0,0806;
28,077851;-1,2624;-0,1374;-0,4833;-0,0632;-0,1139;-0,0831;
28,177999;0,4832;0,1669;0,6214;0,0712;0,0168;0,0024;
28,278111;-0,1308;-0,8097;0,8491;0,0773;-0,0150;-0,0464;
28,379301;-0,6418;-1,8277;1,4876;0,1249;-0,0284;0,2321;
28,480755;-1,3277;-0,6954;-0,0337;-0,1023;-0,2410;0,2089;
28,582384;-0,2859;0,6064;1,4109;0,1958;0,0070;0,2505;
28,683243;2,1352;6,0732;5,5409;0,5660;0,0889;0,1478;
28,783394;-0,3283;-11,3686;-5,6781;-0,0315;-0,8274;1,1289;
28,884248;-5,1943;0,4155;7,5471;1,0327;-0,3522;1,3402;
28,984443;1,9849;-1,5008;1,9160;0,6454;0,0608;-0,0000;
29,084470;-0,1853;-2,8890;-0,8600;-0,1842;-0,2508;0,2395;
29,185356;3,8021;-0,3633;0,8308;-0,0315;0,2098;-0,1307;
29,285304;1,8270;0,3729;2,9325;0,1567;0,1695;-0,1625;
29,386328;0,9643;-0,4336;0,8398;0,1298;-0,1151;0,0452;
29,487285;0,4911;3,1946;4,3604;0,3742;-0,0418;0,0648;
29,588225;-2,1987;-1,7154;0,9945;-0,0657;-0,0748;0,3225;
29,689070;-3,6857;-2,0109;-1,7542;-0,2025;-0,2654;-0,1710;
29,790296;-0,2556;-2,0725;1,0541;0,2703;-0,3656;0,0586;
29,890676;-1,4127;-3,0148;-1,0281;-0,3308;-0,2275;0,0538;
29,991563;1,5072;-2,4273;3,0618;0,2495;-0,0834;0,1674;
30,091281;1,7094;2,8870;5,5443;0,1542;0,0730;0,3005;
30,191502;3,0690;-1,1166;2,5431;-0,0009;0,0925;-0,1857;
30,293507;-0,0779;0,0979;1,8356;-0,1671;0,0400;0,0024;
30,392522;0,2812;-0,9459;1,2018;-0,0596;-0,0321;-0,0806;
30,492287;-0,6265;-1,1983;-0,1055;-0,0363;-0,0003;0,0330;
30,593310;0,9604;-2,2997;1,1218;0,0089;0,1170;-0,0318;
30,693329;-0,7984;0,4321;2,2272;0,2495;-0,0944;0,0586;
30,793157;-1,1368;-0,7665;0,1872;-0,2795;-0,2520;-0,0305;
30,893655;0,8692;-2,0905;0,1742;-0,0217;-0,0040;0,1515;
30,994044;-0,9338;-2,0052;3,2067;0,1591;-0,0296;0,1820;
31,094930;-1,2785;-2,4968;0,2790;-0,0791;-0,2410;0,3067;
31,195969;1,2565;-0,5820;2,2241;0,0895;-0,1420;-0,0208;
31,297807;1,1440;-0,3689;1,3036;-0,0791;-0,0394;-0,0929;
31,398193;0,6370;-0,4921;3,5774;0,2190;-0,0040;0,1112;
31,498535;0,5833;-2,3707;2,4615;0,3448;0,0217;0,1368;
31,600383;4,5893;0,7853;0,7960;-0,1756;-0,0736;-0,3946;
31,699892;1,8245;2,3898;8,0138;0,6173;0,0437;0,0513;
31,800111;1,7180;-2,4239;-1,4165;-0,0925;0,0095;-0,4643;
31,900536;1,2415;2,4350;2,7845;0,1701;0,0571;-0,2932;
32,001245;-1,0295;-4,7983;0,0355;-0,0058;-0,3106;0,4484;
32,102176;-0,2398;-1,0910;2,9566;-0,0058;-0,0541;0,2566;
32,201989;2,5035;3,8513;3,2104;0,2239;0,1597;-0,4520;
32,302006;-1,1681;-1,5598;1,1469;0,1115;0,0339;-0,1148;
32,403695;-0,0024;-0,4680;-1,4524;-0,2074;-0,0272;0,0024;
32,503725;2,9792;2,2506;4,2304;0,0211;0,6008;0,0269;
32,604463;-0,4363;2,0576;3,2584;0,3656;0,1658;-0,0415;
32,705505;-1,3608;-1,2631;-1,2878;-0,2465;0,0376;-0,1258;
32,805301;-3,3589;0,5551;4,2223;0,0980;0,1109;0,1173;
32,905995;-3,6580;-3,3091;-1,3378;-0,1097;-0,1261;-0,0220;
33,006231;-0,6083;1,4647;2,9393;0,0235;0,2770;0,4313;
33,106854;-2,2725;-1,5826;2,5341;-0,0987;0,0449;0,2321;
33,208785;2,2139;-3,1878;-3,6647;-0,2025;-0,0455;-0,1417;
33,308365;3,1768;1,3961;2,1912;0,1066;0,2550;-0,2004;
33,409301;0,9627;1,0800;2,8556;0,1713;0,0535;-0,0281;
33,509795;0,6478;-1,3625;0,5457;-0,1170;-0,0858;-0,0098;
33,610720;0,8752;-0,5387;1,3526;0,0480;0,0217;-0,0000;
33,710445;1,6906;-1,5112;2,5639;0,0761;0,1145;0,0195;
33,812825;0,9537;-0,7920;1,0546;0,0614;0,0266;0,0513;
33,912583;-0,3078;-0,3755;0,6161;-0,0021;0,0144;-0,0073;
34,014093;-0,0889;-0,6467;-1,0193;0,1665;-0,1139;0,0990;
34,115735;0,3839;-0,7361;0,1481;0,0199;0,0412;0,1124;
34,216001;-0,2665;-3,1490;-0,8764;-0,2269;-0,2581;0,2224;
34,316668;2,4871;-0,7727;0,7575;0,0467;-0,1261;0,0562;
34,417771;3,2945;-0,3341;1,4221;-0,1182;-0,0394;-0,1112;
34,517329;1,1039;-1,9674;0,9306;-0,2037;-0,0370;-0,0916;
34,617876;1,5320;-0,9521;1,2658;-0,0107;-0,1151;-0,0086;
34,717508;1,2223;-0,7493;2,3687;0,0357;0,0021;0,0110;
34,818003;0,9868;-1,2322;1,7737;-0,0449;-0,1640;-0,0464;
34,917943;1,2704;-0,7058;1,5395;0,0431;-0,1237;0,0293;
35,018909;1,0655;-0,3578;1,7020;0,0431;-0,0394;-0,0012;
35,119639;2,2037;0,7333;1,7737;-0,0254;-0,1103;-0,0611;
35,220098;1,9932;-1,9059;0,0805;-0,0669;-0,0504;-0,1515;
35,321628;1,5125;-0,8814;0,4705;-0,1145;-0,0333;-0,0757;
35,422803;2,9874;-1,1956;0,8326;-0,0363;0,0058;-0,1710;
35,523762;1,2400;-0,2253;1,6285;0,0150;-0,0846;-0,0794;
35,625166;2,0286;-0,4687;2,2503;-0,1011;-0,0418;0,0452;
35,726492;1,3580;-0,7851;1,0177;-0,0791;-0,1225;-0,1136;
35,825599;1,1259;-0,4712;1,0155;0,0223;-0,1139;-0,0574;
35,926286;1,7861;-1,5962;-0,2547;-0,0938;-0,1005;-0,1735;
36,026529;0,6049;-1,6957;1,3287;0,0846;-0,1762;-0,0635;
