
time;ax;ay;az;wx;wy;wz;
3,701464;-0,1089;0,6783;0,2227;0,0565;0,5029;0,0799;
3,802121;-0,5424;0,2477;0,3284;0,0235;0,4552;0,0933;
3,903000;-0,3110;0,5338;0,8400;0,0211;0,4296;0,0811;
4,005197;-0,0818;-0,3408;-0,3855;0,0150;0,4162;0,0615;
4,105263;-0,0892;-0,8340;-1,3149;0,0040;0,3783;0,0799;
4,205197;0,1417;0,9077;0,7227;0,0406;0,4149;0,1275;
4,305428;0,1748;-0,2359;-0,5202;0,0382;0,3111;0,0481;
4,405846;0,4512;-0,0744;0,0250;-0,0082;0,2976;0,0554;
4,507555;0,2025;0,0089;-0,2429;0,0150;0,2793;0,0860;
4,607335;0,5566;0,0776;-0,1094;0,0052;0,2329;0,0432;
4,706707;0,5442;0,0502;-0,0110;-0,0119;0,1474;0,0237;
4,807846;0,4233;0,5514;0,0186;-0,0156;0,1205;0,0102;
4,909876;0,4036;-0,1768;0,0768;0,0015;0,1242;0,0725;
5,009349;0,5436;-0,3711;-0,3293;-0,0180;0,0887;0,0176;
5,109596;0,6293;-0,0091;-0,1575;-0,0241;0,0154;-0,0105;
5,209920;0,2909;0,4050;0,4958;-0,0021;0,0044;0,0505;
5,310114;0,1427;0,2281;0,2545;-0,0095;0,0179;0,0628;
5,410380;0,2139;0,1005;0,0002;0,0211;-0,0090;-0,0069;
5,510975;-0,1739;0,3322;0,2583;0,0516;-0,0212;-0,0228;
5,611970;-0,0222;0,4980;-0,2430;0,0223;-0,0310;0,0029;
5,711262;-0,1314;-0,1250;-0,3193;-0,0131;-0,0200;0,0444;
5,811617;0,0114;-0,5886;-0,7896;-0,0266;-0,0432;0,0005;
5,912034;-0,0889;-0,9334;-0,0095;-0,0119;-0,0188;0,0102;
6,011764;0,1534;-0,3597;-0,1207;-0,0156;-0,0554;-0,0557;
6,111716;-0,0456;-0,8120;-0,5055;-0,0473;-0,0481;-0,0423;
6,211804;0,2728;-1,0762;-1,2166;-0,0229;-0,0835;-0,1205;
6,311870;-0,1676;-1,1627;-0,4187;0,0003;-0,1006;-0,0838;
6,412148;0,6458;0,3922;-0,3325;-0,0095;-0,0579;-0,1095;
6,512993;0,2193;0,3807;-0,5454;0,0089;-0,0200;-0,0179;
6,613247;-0,3926;-0,1239;0,4406;0,0015;0,0191;0,0347;
6,713145;0,2775;0,5960;-0,4301;-0,0339;-0,0408;-0,0985;
6,813292;-0,3486;-0,2766;0,3199;0,0186;0,0301;-0,0069;
6,913170;-0,1743;-0,3671;-0,1703;0,0015;0,0044;0,0188;
7,013566;0,1664;0,4758;0,2249;-0,0168;-0,0029;-0,0032;
7,113589;0,1908;0,2982;0,3496;0,0186;-0,0127;-0,0362;
7,214387;0,1280;-0,1327;-0,0486;0,0015;-0,0090;-0,0203;
7,314512;-0,0711;-0,6303;-0,1247;-0,0168;0,0289;0,0322;
7,414359;-0,1346;-0,4560;0,0324;-0,0205;0,0215;0,0273;
7,514543;-0,2671;-0,7067;0,0390;0,0455;0,0081;0,0163;
7,614657;-0,1370;-0,7146;-0,1015;-0,0095;-0,0212;0,0041;
7,714776;0,1764;0,3089;-0,2930;0,0027;0,0008;-0,0044;
7,815270;-0,3358;0,2802;0,2962;-0,0144;0,0203;0,0322;
7,915176;-0,2874;0,4245;-0,4255;-0,0021;-0,0041;-0,0032;
8,015322;0,0627;-0,1058;0,1772;0,0284;0,0264;0,0029;
8,115723;-0,2522;-0,8449;-0,1927;-0,0278;0,0301;0,0408;
8,216500;-0,0664;-0,9612;0,0265;0,0040;-0,0334;-0,0020;
8,316112;-0,0393;-1,0842;-0,2223;-0,0241;-0,0469;-0,0777;
8,416593;-0,1230;-0,3805;-0,4226;-0,0400;-0,0163;-0,0228;
8,516883;-0,0929;-0,6834;-0,3993;-0,0131;0,0374;-0,0069;
8,617659;0,0368;-0,3727;-0,1627;0,0761;0,0032;0,0090;
8,716992;0,1259;0,0267;0,7474;0,0809;-0,0017;-0,0142;
8,817664;-0,5660;-0,6743;0,2373;0,0064;0,0203;0,0542;
8,918994;-0,3172;-0,3675;-0,2356;0,0162;-0,0041;-0,0105;
9,021153;0,1493;-0,7838;-0,0833;-0,0180;0,0313;0,0029;
9,120701;0,1847;0,0513;0,9261;0,0247;0,0313;0,0530;
9,221283;0,2868;1,2296;0,7013;0,0174;-0,0127;-0,0044;
9,321115;-0,3110;0,2558;0,6953;-0,0498;0,0386;0,0481;
9,421553;-0,1710;0,0660;0,7029;0,0284;0,0667;0,0310;
9,521457;0,0622;0,4796;0,0929;-0,0180;-0,0652;-0,1144;
9,621864;-0,1587;0,9792;1,1842;0,0504;-0,0005;0,0115;
9,722126;0,7982;0,8657;0,9614;0,0235;0,0435;-0,0203;
9,822238;0,3994;1,1330;1,2140;0,0199;0,0105;-0,1034;
9,922367;0,3325;1,6565;1,2084;0,1860;0,0619;-0,0631;
10,022508;-1,9113;-1,9796;0,9893;0,1005;-0,0053;0,1141;
10,122491;0,3082;-0,7829;-1,5866;-0,2917;0,0130;0,0921;
10,222987;0,9585;-0,9153;0,1400;-0,0901;0,0484;0,1226;
10,324334;0,2173;-0,7232;1,7084;-0,0583;0,0594;0,0310;
10,424271;-1,1837;0,8078;3,4201;0,3778;0,0142;0,1898;
10,524263;0,5464;1,8284;0,9803;0,2263;0,0118;0,0322;
10,624513;0,9119;0,1310;-0,7060;0,0089;-0,0200;-0,0350;
10,724526;0,5996;0,3410;-0,3811;-0,1378;0,0313;-0,0521;
10,824586;-0,2302;0,9746;0,7036;0,0076;0,0142;0,0005;
10,925130;0,1332;0,7560;1,4755;-0,0058;0,0899;-0,1132;
11,025095;-1,4019;-1,5567;-2,2927;-0,0254;-0,1581;0,0530;
11,125459;1,1356;0,5236;1,9001;0,0296;0,0899;-0,0545;
11,225723;-2,1511;-0,9360;0,1713;-0,0070;-0,0567;-0,0838;
11,327559;-1,7221;-1,4065;-0,4966;-0,0021;-0,1532;0,0457;
11,426289;-0,8671;-1,8467;1,1298;-0,2098;-0,0163;0,1275;
11,527506;-0,2267;0,6524;0,8350;0,0199;0,0716;0,1691;
11,627791;1,0632;-0,2494;0,9146;0,0247;0,1914;-0,0667;
11,728132;-3,2073;-3,4085;-2,1529;-0,1463;-0,1654;0,0396;
11,828449;0,7800;4,1390;3,0642;0,0773;0,0313;-0,0203;
11,928872;0,5679;-2,2085;0,6288;0,0785;-0,1055;0,2497;
12,028675;3,2458;1,7266;0,8551;0,1127;0,0704;-0,1987;
12,128926;1,5019;0,5812;1,1798;0,0186;0,0790;0,0652;
12,228543;-0,3220;-0,6142;0,0780;0,0284;-0,1251;-0,0460;
12,329309;0,9528;0,4069;-0,3702;-0,0131;0,0215;-0,0692;
12,429446;-0,2563;0,6602;0,1421;0,0211;0,0154;0,0689;
12,529416;1,3311;0,3763;0,0505;0,0443;0,0411;-0,1119;
12,629672;-0,5324;0,2847;0,6222;0,0076;-0,0640;-0,0069;
12,729885;-0,0610;0,1416;0,2279;0,0247;0,0057;0,0567;
12,829616;0,5388;1,2518;0,7159;0,0748;-0,0029;-0,0289;
12,930625;-0,1509;0,3733;0,5994;-0,0070;0,0105;0,0334;
13,030453;-0,2694;0,1786;-0,1749;-0,0730;-0,0762;0,0579;
13,130961;0,6515;0,2326;0,6249;0,0919;0,0460;-0,0325;
13,231296;0,6181;0,0458;0,2386;-0,0437;0,0093;0,0334;
13,331520;-0,0156;1,0822;0,1008;-0,0046;0,0704;0,0359;
13,431482;0,5976;-0,2466;-0,4941;-0,0082;0,0301;-0,0460;
13,532258;0,0291;-0,6044;0,2095;0,0174;0,0154;-0,0435;
13,632392;-0,6462;-0,4715;-0,0155;-0,0449;-0,0444;0,0334;
13,734002;-0,0528;-0,2094;0,0583;-0,0437;0,0386;0,0396;
13,833654;0,3285;-0,5800;0,0317;-0,0327;-0,0188;-0,0228;
13,935225;0,2797;0,5774;0,6980;0,0052;0,0264;0,0066;
14,034684;0,4157;-0,2182;-0,2830;-0,0840;-0,0249;-0,0472;
14,135236;0,2623;0,4723;-0,3765;-0,0376;-0,0176;-0,0533;
14,235446;0,1817;-0,4065;-0,1591;0,0211;0,0215;0,0273;
14,335621;0,1211;0,5436;0,9930;0,0137;-0,0115;-0,0105;
14,435985;0,4811;0,3168;0,2856;0,0724;0,0313;-0,0044;
14,536457;0,1894;0,3304;0,3933;0,0589;0,0411;0,0237;
14,637213;-0,2801;-0,2688;1,1738;0,0174;-0,0029;0,0457;
14,737155;0,3110;0,0522;-0,2403;0,0260;-0,0188;-0,0020;
14,837259;0,4600;-0,4964;0,6273;0,0418;-0,0066;-0,0643;
14,937246;0,0299;-1,3420;-0,6450;0,0101;-0,0848;-0,0435;
15,037825;0,7511;-0,9505;0,2252;-0,1182;0,0032;-0,0765;
15,138126;-0,0054;-0,2575;0,6581;0,0040;0,0142;0,1055;
15,237984;0,5007;-0,1278;0,6754;0,0541;0,0313;-0,0142;
15,338596;-0,0015;-0,1539;0,7068;-0,0278;-0,0298;0,0176;
15,438700;-0,5677;-0,9468;0,3632;-0,0742;-0,0481;0,1080;
15,538300;0,5075;2,2150;1,0605;0,0113;-0,0261;0,0310;
15,638890;0,2969;-1,1369;0,1270;-0,0376;-0,0286;-0,0228;
15,740990;-0,4188;-0,3068;0,1028;-0,0070;-0,0420;-0,0325;
15,840748;0,2393;0,1621;1,1204;-0,0131;0,0057;-0,0215;
15,940690;1,0428;-0,1926;0,9284;-0,0180;0,0423;-0,0008;
16,040919;0,0105;0,8204;1,6805;-0,0669;0,0777;0,0139;
16,141284;-1,1012;0,1373;0,6130;-0,0522;0,1413;0,1776;
16,240875;2,0709;0,9882;1,4737;0,0785;0,0301;-0,2207;
16,341550;-0,4136;1,1599;0,5564;0,0052;-0,0396;-0,1217;
16,442495;1,3884;2,6484;0,9110;0,1237;0,1999;-0,1816;
16,543291;-0,7648;-2,0536;-0,9991;0,0052;-0,0542;0,0334;
16,642395;1,0367;0,1547;0,8204;-0,0119;0,0228;-0,0423;
16,743625;0,2676;-0,0978;0,6045;0,0345;-0,0298;0,0518;
16,843577;0,7246;0,5334;0,7307;-0,0596;0,0069;-0,0081;
16,943743;0,6421;0,4518;0,4964;0,0247;-0,0200;-0,0057;
17,044538;0,3905;-0,9280;0,0459;0,0394;-0,0371;0,0151;
17,144467;0,7801;-0,4297;0,0058;0,0027;-0,0958;-0,0179;
17,244487;0,9082;0,9629;1,1759;0,0137;-0,0041;0,0298;
17,344947;0,5346;-0,0301;0,8136;-0,0241;-0,0615;0,0176;
17,445315;0,4577;1,0577;1,4194;0,0577;-0,0701;0,0200;
17,545281;1,0177;-0,4737;0,6323;-0,0009;-0,0408;-0,0289;
17,645410;1,0427;-0,0157;1,2039;0,0577;-0,0383;-0,0338;
17,745710;-0,0803;-0,8543;0,6999;-0,0107;-0,1312;-0,0118;
17,846060;1,2392;-0,0855;0,3816;-0,0620;-0,0664;-0,0545;
17,946376;0,8593;-0,0413;0,3748;0,0370;-0,0615;-0,0728;
18,046962;1,3474;0,3280;0,5740;0,0211;-0,0298;-0,0961;
18,146927;0,0780;-0,4357;0,3133;0,0321;-0,1019;-0,0032;
18,247179;0,3063;-0,4167;0,6835;-0,0217;-0,0603;-0,0069;
18,349514;0,2833;0,3668;1,5211;-0,0571;-0,0200;-0,0069;
18,450305;0,1104;-0,4000;-0,0870;-0,0840;-0,0518;-0,0863;
18,550186;-0,1502;-0,1785;0,7949;0,0308;-0,0212;-0,0264;
18,650039;0,2473;0,3216;1,0162;0,0345;-0,0176;-0,0374;
18,750522;0,5209;1,0374;1,2130;0,0345;0,0338;-0,0044;
18,850549;-0,1493;0,2632;2,1268;-0,0425;0,0069;-0,0289;
18,950697;0,4125;-0,0243;0,3112;0,0223;-0,0163;-0,0044;
19,050738;-0,1551;-0,1619;0,7365;0,0748;-0,0115;0,0041;
19,150983;0,2555;-0,7101;0,2672;-0,0840;0,0557;-0,0081;
19,250917;-0,2038;-0,5088;1,3263;0,0907;0,0521;0,0286;
19,351233;0,3205;-1,1586;-0,0209;-0,0180;0,1242;0,0872;
19,451845;-0,3790;-0,3497;1,4081;0,0504;0,0166;0,0542;
19,551883;0,2321;-0,0705;0,7262;-0,0241;0,0472;-0,0411;
19,651868;-0,2886;-0,0994;0,6462;0,0382;0,0118;-0,0044;
19,752373;0,0300;0,3254;0,4956;-0,0461;0,0166;0,0212;
19,852512;0,0531;0,7739;0,0318;0,0333;-0,0163;0,0567;
19,952255;0,7630;-0,1768;0,8322;0,0089;0,0533;-0,0093;
20,052525;-0,0963;-0,7801;0,6390;-0,0082;0,0179;0,0347;
20,152456;-0,1612;-0,0268;0,9064;-0,0241;-0,0505;-0,0301;
20,253023;0,3122;-0,0976;0,7535;0,0308;-0,0212;-0,0179;
20,353865;0,5959;0,1785;0,1470;-0,0302;-0,0090;-0,0154;
20,453618;0,3186;0,4705;0,6098;0,0015;0,0105;0,0567;
20,553798;-0,5185;0,1260;0,8167;-0,0376;-0,0017;0,0408;
20,654269;0,1191;0,4993;0,5950;0,0064;0,0032;-0,0350;
20,754061;-0,9255;-0,7181;0,9680;0,0272;0,0191;0,0909;
20,854354;0,4417;-0,5777;0,1599;0,0137;-0,0163;0,0115;
20,954333;0,5091;0,1743;0,2583;-0,0021;0,0130;-0,0166;
21,055042;0,4208;0,2198;0,4515;-0,0107;0,0301;-0,0276;
21,154536;-0,1977;-0,1297;0,6881;-0,0327;0,0338;0,0603;
21,254436;-0,0402;-0,1363;0,3469;-0,0315;0,0228;0,0066;
21,355408;-0,5276;0,5458;0,9741;-0,0388;0,0203;0,0677;
21,455498;0,1131;-0,2482;0,0496;-0,0156;-0,0127;-0,0020;
21,556125;0,0562;-1,2462;0,0566;0,0137;-0,0078;-0,0118;
21,655795;-0,0965;-0,5272;0,1918;-0,0315;-0,0151;0,0151;
21,756141;0,1064;-0,2723;0,1922;0,0101;-0,0359;-0,0081;
21,856506;0,6700;0,8322;0,4390;0,0076;-0,0078;-0,0472;
21,957198;0,0743;0,6551;0,6699;-0,0327;0,0081;-0,0154;
22,056911;-0,0702;-0,2974;-0,5734;0,0150;-0,0005;-0,0008;
22,157175;0,0932;0,5681;0,6128;0,0199;0,0509;-0,0008;
22,257187;0,0656;-0,1826;0,1502;0,0150;0,0435;0,0029;
22,357520;-0,2413;0,0260;0,1734;0,0467;0,0313;0,0383;
22,458000;-0,1566;0,4202;0,3311;0,0345;0,0533;0,0505;
22,557964;-0,0740;-0,3707;-0,3100;0,0027;0,0667;0,0078;
22,658010;-0,2983;0,0430;-0,5280;0,0113;0,0594;0,0322;
22,758369;-0,4819;-0,3415;-0,8484;0,0247;0,0447;0,0371;
22,858671;-0,2864;0,1905;-0,6779;0,0247;0,0924;0,0322;
22,962703;-0,3868;-0,0385;-1,1635;0,0076;0,0814;0,0151;
23,062239;-0,5266;0,4006;-0,9952;0,0308;0,1229;0,0151;
23,162702;-0,5201;0,2200;-0,8875;0,0125;0,1205;0,0066;
23,263219;-0,3898;0,0924;-0,5909;0,0357;0,1669;0,0591;
23,363681;-0,2766;0,1276;-0,5136;0,0174;0,1535;0,0518;
23,463923;-0,1891;0,2416;-0,5081;0,0101;0,1657;0,0493;
23,564952;0,0003;0,3012;-0,4968;0,0052;0,1901;0,0554;
23,664815;-0,4978;-0,1002;-0,6057;-0,0156;0,1926;0,0774;
23,764727;-0,3580;-0,3851;-0,4995;-0,0192;0,2085;0,0848;
23,865337;-0,2654;0,1592;-0,0083;-0,0082;0,2414;0,0921;
23,965220;-0,2582;0,0384;-0,3076;-0,0119;0,2329;0,0603;
24,065282;-0,4324;-0,1159;-0,4795;0,0089;0,2634;0,0860;
24,166271;-0,1755;0,1129;-0,0610;-0,0156;0,3074;0,0689;
24,265344;-0,1239;0,5649;0,2342;-0,0229;0,2805;0,0786;
24,365438;-0,2783;0,5220;0,2557;-0,0156;0,3380;0,0909;
24,465692;-0,2449;-0,2182;-0,7487;-0,0070;0,3038;0,0628;
24,565716;-0,8063;-0,6354;-0,5839;0,0101;0,3490;0,1373;
24,666535;-0,5385;0,9206;0,2275;0,0272;0,3734;0,1483;
24,766579;-0,2395;0,2206;0,0541;0,0321;0,4174;0,1691;
24,866200;0,1398;-0,3782;-0,9168;-0,0290;0,3856;0,0811;
24,966927;-0,0008;-0,4280;-0,4117;-0,0192;0,4687;0,0432;
25,067188;-0,4362;-0,2423;-0,1466;0,0125;0,4577;0,0396;
25,167421;-1,1683;-0,7990;-0,1759;-0,0767;0,4650;0,0652;
25,267809;-1,2558;0,1601;1,1806;0,0150;0,5298;0,1251;
25,367868;-0,6414;-0,6629;-0,7580;-0,0840;0,4345;0,1507;
25,468158;0,1666;0,5972;0,6477;0,0418;0,4907;0,0420;
25,568254;-0,1279;-0,5819;0,0155;-0,1316;0,5114;0,0970;
25,668597;-0,4235;0,8419;0,7089;-0,0302;0,4638;0,0444;
25,768813;-0,0664;-0,2980;0,4817;-0,0168;0,4491;0,1336;
25,868790;-0,9067;-0,2681;0,5334;-0,0131;0,4430;0,0958;
25,969623;0,0670;-0,4648;-0,6380;-0,0046;0,3954;0,0444;
26,069224;0,2759;0,7201;1,6314;0,1775;0,4320;0,0176;
26,169347;0,3657;-0,7591;0,0888;-0,1268;0,4088;0,0371;
26,269623;-0,8383;0,3423;0,6346;-0,1182;0,4015;0,0640;
26,369892;-0,4648;-0,4176;0,2798;-0,0901;0,3942;0,0848;
26,469531;-1,0054;-0,4782;0,3408;-0,0082;0,3624;0,1446;
26,571861;-0,4655;-0,1756;0,8729;0,0137;0,3600;0,1080;
26,671790;-0,1943;0,1211;1,3640;-0,0278;0,3184;0,0493;
26,771297;-0,0093;1,0712;0,8210;-0,1072;0,3319;0,0640;
26,870730;-0,1330;0,1753;1,0895;-0,0657;0,3270;0,1202;
26,971852;-0,3160;0,1708;1,0025;0,0199;0,1865;0,0334;
27,071449;0,2255;-0,1715;0,6998;0,0431;0,2757;0,0750;
27,172508;-0,6196;0,3305;1,5719;0,0687;0,2243;-0,0093;
27,272524;0,4601;-1,5206;-1,5244;-0,0205;0,1645;-0,0362;
27,373146;-0,5783;-0,5289;1,7110;0,0712;0,2720;0,1251;
27,472809;-0,5290;-0,2286;0,6521;-0,0644;0,1742;0,1947;
27,574183;1,0711;1,1873;0,6090;-0,0082;0,2439;0,0713;
27,673844;-0,4398;0,6202;1,0347;0,0052;0,1718;0,2008;
27,773858;0,2630;0,4351;1,5074;0,0027;0,1547;0,0542;
27,874645;0,0015;-0,5204;1,0848;0,0199;0,1327;0,0994;
27,974489;0,3829;-1,2528;-0,4188;-0,0363;0,1083;0,1043;
28,074949;0,4120;0,7071;1,0535;0,0076;0,0961;0,0774;
28,175103;0,3789;-0,1201;0,5358;-0,0217;0,0313;0,0115;
28,275408;0,4255;-0,5745;0,1064;0,0089;0,0790;0,0102;
28,375269;0,5196;-0,4640;0,3683;0,0382;0,0264;-0,0276;
28,475391;0,4458;-1,7306;-0,1328;-0,0473;0,0582;0,0725;
28,575813;0,6724;-0,5200;0,2930;-0,0021;0,0203;0,0298;
28,676072;0,4321;-0,5397;0,9294;-0,0107;0,0863;0,0652;
28,776012;0,0871;-1,1027;0,5008;-0,0498;0,0533;0,0958;
28,876128;0,5155;0,4996;2,4964;-0,0156;0,0887;0,0420;
28,976528;-0,0229;-0,8721;0,7849;-0,1329;-0,0188;0,0273;
29,077403;0,4207;-0,0447;0,8763;0,0357;0,0228;0,0554;
29,177441;1,2233;-0,1250;1,1091;-0,0412;0,0851;0,0188;
29,277681;0,5703;-0,6881;0,8155;-0,0217;0,0228;0,0542;
29,378251;1,0842;0,9186;1,3932;0,0199;0,0130;-0,0545;
29,478963;0,3343;0,2902;1,2145;0,0150;-0,0249;-0,0484;
29,580571;1,0572;-0,7107;1,1279;-0,0840;0,0252;0,0005;
29,679245;1,0904;-1,3222;-0,1871;-0,0938;-0,0334;-0,0203;
29,779419;1,1323;0,8152;1,7250;0,0528;0,0545;0,0005;
29,879636;0,8452;-0,3380;1,1726;-0,0156;-0,0212;-0,0142;
29,980207;0,6717;0,4373;1,9222;0,0089;0,0069;0,0224;
30,080739;0,6678;-0,5670;0,6535;0,0089;-0,0701;-0,0631;
30,180319;0,2156;-0,5453;0,8420;0,0162;-0,0909;0,0078;
30,280575;1,3248;0,0056;1,1439;0,0211;-0,0347;-0,0423;
30,381464;0,6658;0,1421;0,6842;0,0076;-0,0774;-0,0386;
30,482657;0,6240;0,3181;0,3106;0,0137;-0,1361;-0,0350;
30,581412;0,5027;0,5597;1,2444;0,0687;-0,0628;0,0078;
30,685018;1,5424;-0,6691;-0,0985;0,0638;-0,0909;-0,0374;
30,782363;0,5298;0,3859;0,7097;0,0651;-0,0945;0,0163;
30,883193;0,1158;-0,0003;0,9081;0,0162;-0,1300;0,0212;
30,983526;0,0855;0,4311;0,9851;-0,0278;-0,1654;-0,0276;
31,083821;0,6736;-0,7334;-0,6472;-0,0999;-0,1947;-0,0997;
31,184215;0,6392;-0,7392;-0,4757;0,0235;-0,1837;-0,0936;
31,285217;0,2647;-1,1057;-0,6401;0,0064;-0,2301;-0,1046;
31,385294;-0,6472;-1,1417;0,3933;0,0638;-0,1752;0,0371;
31,485733;0,3560;0,4430;0,7896;-0,0302;-0,1862;-0,0557;
31,585896;-0,1327;0,6189;0,3369;-0,0107;-0,1507;-0,0069;
31,686145;-0,0791;0,5389;0,6033;0,1078;-0,1959;-0,0619;
31,786508;-0,7099;-0,8431;0,9509;0,0797;-0,1715;0,0053;
31,886776;-0,7927;-0,2551;0,6140;0,0467;-0,1520;-0,0008;
31,986620;-0,6046;-0,8291;-0,0802;-0,0938;-0,2240;-0,0948;
32,087036;0,2770;-0,0436;-0,3320;-0,0205;-0,1544;-0,0582;
32,187715;0,1885;-0,1692;0,1319;0,0101;-0,1410;-0,0728;
32,288562;0,0654;0,2451;0,8365;0,0113;-0,1458;-0,0545;
32,387874;-0,7194;-0,4239;0,8764;0,0162;-0,1385;0,0212;
32,488452;0,3231;0,5678;0,1474;0,0504;-0,1727;-0,1009;
32,588459;0,1405;-0,0939;0,1890;-0,0449;-0,1092;-0,0289;
32,688569;-0,1827;-0,4385;0,1394;-0,0119;-0,1287;0,0041;
32,788460;-0,1114;-0,2161;0,4552;-0,0522;-0,1153;-0,0240;
32,888792;-0,3478;0,6109;0,9743;0,0443;-0,1080;-0,0203;
32,988743;-0,1572;0,8224;1,3718;0,0370;-0,0799;-0,0118;
33,088777;-0,1391;-0,4975;-0,0092;0,0455;-0,1080;-0,0570;
33,188869;0,1677;-0,0003;0,4360;0,0015;-0,0823;-0,0423;
33,289691;-0,3855;-0,2575;0,1219;0,0284;-0,1177;-0,0386;
33,389516;-0,0183;0,8129;1,0129;0,0333;-0,0652;-0,0008;
33,489986;-0,4289;-0,3720;0,1443;-0,0131;-0,1006;-0,0399;
33,589683;0,0265;0,3258;0,1647;-0,0449;-0,0579;-0,0399;
33,690187;-0,0970;0,4763;0,1282;-0,0082;-0,0677;-0,0118;
33,790443;-0,5546;-0,0390;-0,7564;-0,0070;-0,0591;0,0090;
33,890570;-0,1700;-0,1878;-0,3162;0,0199;-0,0383;-0,0191;
33,990905;-0,1822;-0,0855;-0,1996;0,0101;-0,0493;-0,0179;
34,090986;-0,1537;0,0432;-0,1305;0,0089;-0,0457;-0,0215;
34,191199;-0,2315;-0,0826;-0,0764;0,0260;-0,0444;-0,0215;
34,291315;-0,3324;0,1048;0,1624;0,0186;-0,0322;-0,0081;
34,391519;-0,3264;0,1585;0,0004;0,0125;-0,0347;-0,0057;
34,492774;-0,0540;-0,0890;-0,2917;0,0003;-0,0212;-0,0057;
34,592442;-0,0855;-0,2515;-0,0697;0,0076;-0,0163;-0,0081;
34,691997;-0,2381;0,1919;0,1084;0,0345;-0,0432;-0,0093;
34,792112;0,0905;0,0515;-0,0753;-0,0266;-0,0176;-0,0105;
34,893598;0,5013;-0,0978;-0,0705;-0,0522;0,0142;-0,0362;
34,993140;-0,2618;-0,2462;0,4321;0,0687;-0,0102;-0,0057;
35,093504;-0,4181;-0,0429;0,2972;0,0809;-0,0261;0,0078;
35,193664;0,3685;0,1258;-0,5115;0,0015;0,0399;-0,0215;
35,293615;-0,7765;0,0066;-1,3647;0,0003;-0,0481;0,0273;
35,394014;0,1121;-0,3838;-0,4520;-0,0131;0,0057;-0,0154;
35,494491;-0,0085;0,1255;-0,2586;0,0040;0,0057;-0,0081;
35,593741;-0,2642;0,2995;-0,2183;0,0247;-0,0041;0,0017;
35,693867;-0,0357;-0,0354;-0,2182;0,0101;-0,0029;-0,0020;
35,793922;-0,0979;0,2676;-0,4180;-0,0082;-0,0029;0,0151;
35,893993;-0,0243;-0,1473;-0,2417;-0,0070;0,0057;-0,0032;
35,994090;-0,0675;0,1113;0,0713;0,0235;0,0020;-0,0008;
36,094213;-0,0585;0,1823;-0,0213;0,0137;-0,0053;0,0017;
