
time;ax;ay;az;wx;wy;wz;
23,044102;0,2732;-1,8108;0,4952;-0,0845;0,0527;-0,0365;
23,144041;-0,2689;-0,0313;1,4734;0,0365;-0,0353;0,0099;
23,244615;-1,1485;-0,9943;0,3569;-0,0820;0,0344;-0,0157;
23,344402;0,5466;-0,0761;0,7089;-0,0576;-0,0964;0,0246;
23,445012;0,9240;1,0827;2,0069;0,0438;0,0967;-0,0634;
23,544819;-0,0025;-2,8499;-1,3777;-0,1272;-0,0060;0,0661;
23,644919;0,8129;1,0004;2,0049;0,1196;0,0160;0,0673;
23,745344;-1,4926;0,9284;-0,6304;-0,1797;-0,0573;0,0111;
23,845455;1,6068;-0,8682;0,8544;0,1587;-0,0304;0,0173;
23,945440;-0,3017;1,2461;0,6772;-0,0576;-0,0133;-0,0646;
24,045787;-0,9299;-1,5386;-0,6596;0,0438;-0,0414;-0,1086;
24,145962;1,8781;1,3611;0,9247;0,0548;-0,0732;-0,0524;
24,246085;0,0955;-0,0333;0,9082;-0,0221;0,1162;0,0331;
24,346471;-0,1187;0,8677;1,8951;0,1330;0,0710;0,0258;
24,446719;0,7058;-0,0311;1,1110;0,0047;0,0954;-0,0499;
24,546942;-1,0867;-0,8516;0,3571;-0,0148;-0,0524;0,0295;
24,646699;0,5591;-0,9061;1,5050;-0,0038;0,1297;0,0686;
24,747383;-1,2197;-0,7751;-0,0227;-0,0026;-0,0597;-0,0060;
24,847095;1,1387;1,3631;1,2819;-0,0148;-0,0121;-0,0646;
24,948846;-0,6644;1,2617;1,0027;-0,0686;0,0258;-0,0927;
25,048823;0,2438;-1,3694;-0,6623;-0,1064;-0,0060;0,0380;
25,148196;-1,5391;-0,0193;0,5095;0,0035;-0,0377;0,0270;
25,248334;1,1472;0,3203;1,1817;0,0231;-0,0231;0,0454;
25,349662;-0,1894;0,6373;1,3697;0,0780;0,0124;-0,0744;
25,449730;0,1251;0,5577;0,5531;-0,0490;-0,0499;-0,0267;
25,549787;0,6421;-0,8032;-0,1274;-0,1345;-0,0426;-0,0976;
25,649898;0,0257;0,3099;1,4297;0,0047;0,0539;0,0014;
25,750004;-0,7695;-1,9082;-0,0852;-0,0747;0,0136;0,0038;
25,850138;-0,2589;-0,3769;-0,1743;-0,0392;-0,0805;0,0454;
25,950180;1,0148;1,3378;0,6821;-0,0063;-0,0719;-0,1232;
26,050246;0,5758;-0,1564;0,3019;-0,0808;-0,0524;-0,0096;
26,150387;0,3889;0,1692;0,5950;0,0182;0,0014;-0,0292;
26,250685;0,2242;-0,0644;0,6067;0,0585;-0,0463;-0,0377;
26,351487;1,0062;-0,1035;0,4235;-0,0270;-0,0267;-0,0218;
26,451149;-0,1379;-0,8145;1,1091;-0,0356;-0,0487;-0,0634;
26,551705;0,3107;-0,2837;0,8867;0,0670;0,0441;0,0735;
26,651694;0,5943;-0,3320;0,2627;-0,1675;-0,0292;0,0576;
26,753794;0,8127;0,1352;0,9353;-0,0967;-0,0011;-0,0890;
26,852627;0,4024;-0,0479;1,0395;0,0377;-0,0121;-0,0060;
26,953624;0,6308;-0,6778;-0,0069;-0,0588;0,0063;0,0649;
27,053386;0,8356;-1,1981;0,8046;-0,0796;0,0686;0,1040;
27,155477;-0,3744;-1,0662;1,4088;-0,0466;-0,1257;-0,0732;
27,254379;-1,3893;0,8250;-0,9049;0,0047;-0,0145;-0,0084;
27,353989;2,9886;-0,7356;2,1006;-0,1480;0,1199;-0,0438;
27,454165;-2,0522;2,1039;3,8925;-0,0087;0,0527;0,1529;
27,555136;-0,8275;-0,1340;0,0921;0,1636;0,1309;-0,0658;
27,654633;-0,9282;-0,7847;-1,5710;-0,0478;-0,1562;-0,0402;
27,755298;1,5491;-0,0370;1,5762;0,0133;0,0295;0,1016;
27,855566;-0,3067;0,3764;0,3594;-0,0160;0,0539;0,0527;
27,955920;0,3912;-0,8574;-0,4259;-0,0820;-0,0328;0,1150;
28,057178;0,5972;1,0899;0,5189;-0,0026;-0,0011;-0,1037;
28,155577;0,0238;1,5791;0,9483;0,1232;0,0551;-0,0096;
28,256218;0,6320;0,2148;0,6096;0,0133;0,0197;-0,0585;
28,356624;-0,1468;-0,0939;0,0527;-0,0783;0,0234;0,0331;
28,456508;0,0328;1,1440;0,5747;0,0170;0,0234;-0,0218;
28,556621;-0,0039;0,1320;0,1857;0,0182;-0,0170;0,0124;
28,656546;-0,5163;0,0181;0,8134;0,0854;0,0441;0,0490;
28,756649;0,0914;0,0723;0,9336;-0,0515;0,0478;0,0478;
28,856909;1,1874;0,5126;1,4361;0,0707;0,0698;0,0136;
28,957461;-0,0606;0,8634;2,1115;0,0560;0,0148;0,0881;
29,057670;0,7700;-0,2200;1,1943;-0,0014;0,0221;0,0038;
29,157429;-0,1156;0,3115;1,7475;0,0841;0,0319;0,0747;
29,257977;0,5310;-1,5749;1,0056;0,0182;0,0759;0,0173;
29,357700;0,0615;-0,2656;1,2934;-0,0698;-0,0047;-0,0316;
29,458141;0,7005;-0,9021;1,4053;-0,0270;0,0270;0,0111;
29,558226;0,2112;-1,0647;0,6163;-0,0722;-0,0145;0,0099;
29,658136;0,4657;0,1007;3,1381;0,0451;-0,0646;0,0380;
29,758257;0,6344;-0,5822;2,1945;-0,0258;-0,0060;-0,0524;
29,858989;0,9118;1,0258;1,4428;-0,0319;-0,0841;-0,0903;
29,959167;0,3747;0,1666;2,6509;0,1098;-0,0084;-0,0023;
30,059299;1,7905;0,1609;2,6191;-0,0527;-0,0267;0,0698;
30,159193;0,5899;0,7160;3,1180;0,1098;0,0600;0,0075;
30,259996;0,4001;-0,7078;1,2069;-0,0124;-0,0194;-0,0218;
30,359964;1,1831;0,9762;1,9280;-0,0515;-0,0988;-0,0976;
30,459861;0,8129;-0,2424;1,2540;0,0426;-0,0328;-0,0255;
30,559843;0,5574;-0,5603;0,8672;-0,0588;0,0295;-0,0218;
30,660267;0,3838;0,1985;0,2427;0,0035;-0,0206;0,0319;
30,760472;-0,1086;-0,8907;-0,8415;-0,0258;-0,0487;-0,0255;
30,860681;-0,3117;0,8689;0,8341;0,0854;0,0258;0,0600;
30,961226;-0,2002;-0,5083;-0,7243;-0,0014;-0,0279;0,0087;
31,061325;-0,1095;0,5885;-0,9499;-0,0099;-0,0426;-0,0560;
31,161455;-0,4558;-0,2626;-0,4743;0,0133;0,0283;0,0368;
31,262010;0,7820;0,2948;0,0036;-0,2164;-0,0084;-0,0438;
31,362159;-0,9391;0,4926;0,7036;0,2698;0,0087;0,0050;
31,462181;-0,3727;-0,5911;-0,8553;0,2246;-0,0035;-0,0499;
31,562827;-0,2276;-2,0835;-1,5057;0,0133;-0,0316;-0,0170;
31,663004;-0,2942;-2,4608;-2,3883;-0,1028;0,0087;-0,0121;
31,763587;-2,3725;0,0254;-0,3794;0,1342;0,0283;0,0551;
31,863736;-0,8832;-1,3269;-3,9810;-0,5878;-0,0573;0,1468;
31,964105;-0,3723;3,4627;-0,1673;-0,3593;-0,1220;0,0417;
32,064882;1,1898;4,7921;-0,7718;0,0670;-0,0243;-0,0451;
32,165029;-0,2463;0,3975;-1,8516;0,1917;0,0808;-0,1868;
32,264940;-1,0300;-1,2083;-3,6404;0,2650;-0,0255;-0,1342;
32,365055;-1,8679;-1,4140;-3,6034;0,0316;-0,0732;0,0930;
32,466531;-0,8797;3,2092;-3,0492;0,2063;-0,0084;-0,0719;
32,565563;-1,6176;2,7408;-1,3660;0,0035;0,0002;0,0124;
32,665116;-0,2788;-0,4782;-1,8676;-0,1272;0,0331;0,0832;
32,765777;-0,9013;2,5747;-1,4779;0,1672;-0,0548;-0,0951;
32,865367;0,7074;2,2731;-2,3827;-0,0466;-0,0866;-0,1684;
32,965501;-0,4856;-1,1935;-2,7319;0,0035;0,1529;-0,0292;
33,065578;-1,9475;-0,3042;-3,4156;0,0304;-0,0988;0,0490;
33,165723;0,6926;0,4670;-1,7696;-0,0539;0,1174;0,0832;
33,265779;-0,7080;1,7639;-1,5113;-0,0356;-0,0683;-0,0377;
33,365881;0,9997;1,3546;-1,4018;-0,0515;0,0099;-0,1257;
33,466500;-2,2863;0,6520;-1,6347;0,0524;-0,1440;0,1260;
33,568050;1,2571;3,4088;-1,2949;-0,0234;-0,1587;-0,1513;
33,666409;0,0746;0,1299;-2,0373;-0,0735;-0,0402;-0,0560;
33,766601;-0,4329;-0,2866;-1,1794;0,0609;-0,1501;-0,0170;
33,866886;0,4462;1,4025;-1,2882;-0,0808;-0,0854;-0,0548;
33,968250;-1,6000;-0,8286;-1,2843;0,0292;-0,0023;0,0527;
34,068081;-1,2517;-1,6729;-2,0218;0,0536;0,0087;-0,0023;
34,168274;0,1495;1,6772;-0,8603;0,0279;0,0246;-0,0475;
34,268410;-0,0676;-0,4971;-1,5501;-0,0893;-0,0255;-0,0524;
34,368778;0,1326;0,8703;-1,5846;0,0695;0,0551;-0,0670;
34,469032;-1,5186;-0,0926;-0,9577;0,0939;0,0808;0,1419;
34,568868;-0,7162;0,1175;-1,5025;-0,0405;0,0796;0,0808;
34,668697;-0,1182;0,5615;-1,1110;-0,0307;-0,0414;0,0234;
34,768832;-0,8586;0,0737;0,1679;0,0939;0,0698;0,1651;
34,869597;-0,3099;1,0789;-1,4642;-0,1394;0,0136;-0,0035;
34,969617;0,2262;0,5615;-0,5949;0,2711;-0,0096;-0,1428;
35,069528;-0,2644;-0,9969;-1,3662;-0,1529;-0,0560;0,0368;
35,169904;0,6644;2,7747;-0,0284;0,1232;0,0331;-0,0536;
35,270043;0,7547;0,1147;-0,4097;-0,0002;0,0026;-0,0732;
35,371142;-1,1605;-1,1026;-1,0974;-0,0331;-0,0255;0,0942;
35,471561;-0,6856;0,0351;-0,3367;0,0451;0,0906;0,0722;
35,572072;0,1477;0,3744;-1,3440;-0,1126;-0,0206;-0,0670;
35,674369;-0,0894;1,5573;-0,5018;0,1049;-0,0084;-0,0231;
35,772966;-0,3450;-1,3801;-1,0021;-0,0625;-0,0304;0,0124;
35,875015;-0,6651;3,2337;0,6267;0,3041;-0,0145;-0,0451;
35,972996;0,1818;0,0239;-0,4905;0,0402;0,0686;0,0270;
